"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
370,332,285,133,123,277,254,549,569,253,343,745,595,244,363
411,389,271,44,44,256,231,440,494,250,332,686,560,226,365
405,372,279,57,55,265,242,503,544,252,306,696,669,219,378
257,234,282,84,78,275,257,459,386,247,323,720,588,250,386
302,267,290,130,121,276,258,560,548,224,450,722,576,232,392
264,232,292,64,60,274,254,502,437,229,371,784,538,234,394
222,189,301,148,132,286,234,529,551,233,218,745,575,245,409
418,384,279,65,64,261,220,493,490,249,275,714,648,229,429
390,367,272,136,118,294,222,642,637,241,258,731,585,243,437
203,166,313,102,93,283,250,530,486,251,387,746,514,231,445
423,389,278,90,83,277,270,553,599,240,394,656,647,236,447
477,442,276,69,66,269,237,524,467,240,426,697,642,238,452
274,248,283,63,59,272,240,450,696,239,421,708,657,228,466
382,357,274,52,50,265,260,488,572,244,458,676,444,245,506
455,416,280,110,103,273,248,484,525,242,350,730,560,247,532
328,287,292,102,96,272,233,536,501,252,394,751,663,230,543
292,260,287,70,65,275,226,452,411,222,390,686,499,240,552
413,384,275,66,61,277,255,497,541,229,408,716,657,229,561
260,234,285,76,68,284,240,515,531,220,326,726,582,225,569
393,363,277,61,58,269,253,510,521,228,309,700,602,237,575
428,395,277,140,127,282,263,546,620,233,528,798,704,238,590
415,385,276,110,105,269,247,528,436,233,336,660,564,229,596
266,243,280,72,67,275,254,462,328,227,382,721,558,257,597
372,328,290,112,108,267,221,575,548,225,410,707,573,232,600
264,248,273,69,64,279,252,531,651,253,199,617,539,237,608
353,321,281,105,97,277,223,503,534,249,396,735,499,241,610
287,252,291,95,87,279,244,446,525,242,481,687,467,395,613
297,266,286,95,88,279,261,577,551,251,255,692,689,247,619
334,304,281,65,62,269,235,515,552,244,395,654,570,240,634
352,320,282,51,49,265,235,510,534,227,272,705,635,230,636
333,294,290,129,122,271,235,532,588,248,346,716,562,231,698
375,350,274,43,41,270,240,450,377,241,294,693,491,246,712
205,186,282,154,138,284,229,558,545,235,276,707,625,244,714
290,260,286,92,87,272,249,519,301,227,418,697,546,245,723
263,234,288,79,74,274,260,498,492,225,420,704,568,232,735
254,227,286,78,71,283,286,559,563,225,361,703,588,232,741
408,378,276,69,66,266,252,450,569,237,367,697,546,246,749
379,344,282,84,80,269,258,477,513,228,369,707,575,236,754
326,291,287,76,72,269,239,511,578,225,172,683,571,236,758
301,270,286,80,74,277,268,539,544,250,204,693,545,242,760
327,293,286,94,87,276,263,518,386,220,321,758,636,250,767
339,307,283,183,167,281,261,562,611,234,417,746,684,238,771
387,353,281,80,76,270,253,456,568,227,393,683,578,230,788
368,334,282,95,87,280,264,519,592,235,375,691,391,226,789
304,287,271,185,169,279,254,550,581,230,341,728,593,243,794
362,324,286,95,85,285,225,513,565,237,520,767,623,243,797
467,400,299,138,114,309,260,568,579,246,458,777,599,233,800
201,156,329,108,96,287,253,486,514,249,459,742,485,249,801
358,328,280,91,85,273,253,498,544,236,441,700,651,250,864
418,380,281,113,104,278,247,546,557,239,365,727,589,229,878
519,468,284,83,78,271,247,494,517,235,437,697,631,230,906
267,235,291,128,116,283,265,456,468,259,372,726,578,247,909
302,271,285,95,86,284,268,464,505,228,268,676,576,250,916
315,280,288,66,62,273,259,509,426,222,404,702,605,246,919
585,548,273,111,100,284,228,601,578,248,393,713,636,240,925
358,335,274,117,107,280,271,554,485,237,444,778,651,238,934
357,322,283,100,92,278,240,472,531,226,255,709,522,379,942
462,414,285,111,100,286,257,575,594,239,300,726,676,235,948
302,271,286,111,100,284,236,468,580,230,407,712,624,229,970
342,300,292,94,88,273,243,482,399,232,464,702,565,232,973
311,280,284,49,48,262,234,441,549,236,388,702,411,236,987
366,333,281,52,49,274,225,487,475,230,386,649,540,232,994
309,279,283,82,78,270,220,524,408,237,275,684,479,237,996
387,364,272,48,45,275,220,436,482,230,357,723,550,240,1023
383,354,277,93,88,271,242,474,488,227,356,755,627,234,1023
