"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
301,271,284,89,82,276,250,520,496,216,426,697,598,248,338
395,363,279,59,51,297,245,450,527,231,412,678,500,231,339
489,461,272,58,56,262,250,483,477,229,342,704,619,236,340
288,267,276,120,105,292,244,625,505,224,442,745,711,244,342
401,378,272,73,66,281,261,500,495,204,393,794,659,246,346
404,375,276,57,55,267,231,558,511,238,300,716,670,252,360
402,357,288,110,103,274,264,518,536,224,384,744,679,233,370
291,254,293,75,70,275,250,558,557,244,283,733,530,244,373
391,363,275,48,46,268,243,506,457,246,287,725,560,234,373
348,316,282,101,95,274,254,505,508,245,341,708,618,230,377
517,482,274,97,86,288,242,502,554,240,414,730,509,237,378
817,658,318,364,291,320,312,560,664,246,513,667,621,264,380
362,335,277,47,45,270,246,543,421,235,155,703,634,241,381
251,232,278,134,117,293,249,582,543,217,394,791,663,242,402
268,240,285,103,93,282,246,502,549,235,227,685,531,240,405
522,474,282,151,134,290,270,583,613,243,452,777,730,248,406
167,143,299,93,84,283,248,576,512,229,293,760,656,232,408
434,395,281,67,62,273,239,427,544,232,206,718,478,222,423
314,281,287,91,87,267,250,512,584,225,436,723,714,235,426
426,393,278,43,41,264,254,494,443,243,362,713,588,234,433
403,375,275,102,97,269,260,424,551,256,410,737,553,233,433
316,286,283,91,83,281,253,532,407,231,187,746,590,250,437
321,284,290,88,82,276,261,563,558,244,342,692,451,232,437
449,408,282,169,154,282,268,487,571,253,546,794,606,243,438
448,416,275,76,74,262,245,510,579,226,390,674,633,236,441
324,292,284,98,91,278,265,463,492,225,225,712,660,243,442
420,375,287,113,105,275,250,531,550,243,326,703,688,251,459
363,330,281,63,60,269,240,549,497,241,346,746,681,232,460
355,321,283,78,73,273,236,560,570,213,296,724,592,246,461
394,342,294,110,103,275,265,460,548,218,264,742,560,243,462
332,284,299,116,107,276,253,576,358,247,380,739,659,243,465
255,221,295,62,57,279,257,392,546,246,303,766,535,242,470
549,502,280,111,104,274,256,583,596,231,499,786,658,249,477
326,304,274,59,53,283,232,409,447,222,223,692,444,225,478
435,397,280,113,104,279,256,576,539,244,444,738,587,250,481
367,344,273,62,59,270,249,502,456,251,428,724,665,244,494
451,413,280,122,112,280,229,578,579,226,473,763,635,240,499
260,231,288,92,87,272,263,553,405,250,230,750,522,241,500
483,427,290,79,72,280,272,568,569,232,539,788,590,232,506
323,283,292,91,84,277,249,533,488,249,289,725,581,235,517
306,265,296,74,67,281,251,598,476,212,346,723,482,248,527
535,493,278,89,84,271,231,473,588,245,443,664,551,239,530
347,320,277,82,74,283,254,556,539,242,338,745,660,237,534
332,311,273,142,125,291,267,519,565,225,551,816,607,263,535
286,254,288,137,122,287,277,538,671,280,440,803,667,236,545
815,649,322,358,287,319,264,564,701,247,592,693,516,291,548
444,416,273,123,116,272,252,539,577,232,451,759,638,237,550
398,365,279,48,46,267,236,463,514,245,290,730,699,247,552
412,383,276,37,37,261,239,497,399,227,365,719,570,257,557
263,225,298,155,141,281,236,633,556,236,241,710,682,232,578
309,279,284,49,46,276,223,510,471,237,273,685,581,246,582
304,274,284,37,35,268,226,451,489,214,427,728,578,230,591
249,221,288,71,65,284,238,497,551,234,254,676,630,220,593
384,360,273,73,67,278,258,572,651,227,393,735,510,242,596
425,394,277,69,66,268,250,506,543,223,485,710,692,240,597
288,271,272,124,113,280,237,518,604,212,472,788,502,252,605
471,425,284,94,88,275,258,561,537,241,408,753,678,252,611
340,310,280,109,101,274,273,561,597,250,468,774,699,242,612
462,424,279,74,69,274,226,505,480,229,412,722,612,241,616
371,347,274,84,77,279,236,599,441,212,442,765,660,245,627
160,151,272,55,51,276,235,374,426,228,377,664,545,242,628
364,337,277,132,120,283,254,584,600,247,213,740,528,243,629
374,345,278,53,50,270,246,510,443,242,368,698,634,246,629
306,277,283,70,66,274,250,432,545,219,405,682,444,232,636
409,371,283,87,81,277,244,513,403,224,433,754,625,244,642
347,317,280,74,69,273,237,423,524,254,230,755,615,245,645
339,320,272,94,86,280,265,534,561,252,377,745,725,233,647
265,237,287,67,64,269,228,512,497,239,210,719,639,227,650
260,236,282,46,43,274,241,558,503,213,189,720,656,238,654
365,329,284,46,42,279,252,510,570,223,367,725,569,231,656
270,252,275,138,122,290,255,539,584,244,143,789,636,254,664
379,346,280,48,46,268,237,512,456,253,363,694,673,248,668
273,245,286,81,76,274,243,541,524,228,307,701,686,236,675
411,378,278,55,52,270,258,516,475,253,358,713,643,235,678
294,263,287,56,53,271,241,508,551,256,312,743,709,228,678
302,268,288,88,82,275,235,492,465,237,477,757,459,246,683
464,420,283,93,86,277,253,533,541,239,456,732,617,244,684
323,280,295,129,119,277,240,562,528,239,418,740,721,246,688
417,375,285,160,146,281,299,494,627,248,436,698,703,241,690
372,345,276,140,128,280,240,475,565,225,421,792,683,237,694
438,384,292,77,72,275,243,544,555,235,221,734,609,242,696
435,401,277,167,144,296,254,571,568,232,474,779,584,250,698
420,383,280,78,73,272,229,531,551,234,408,722,551,238,701
239,217,281,135,119,290,260,588,540,231,331,780,675,254,702
360,324,284,144,132,281,227,521,549,233,348,778,643,247,711
404,379,273,36,35,266,234,471,343,220,210,720,538,248,712
354,329,276,51,47,277,221,505,516,230,301,694,638,248,717
444,391,290,134,123,279,261,592,538,260,432,684,577,503,723
225,203,283,74,71,269,253,444,512,237,402,740,583,237,731
245,234,268,55,50,278,231,394,400,229,254,690,512,231,733
267,242,282,114,102,287,257,594,533,237,234,741,614,249,737
298,259,294,94,87,275,250,556,533,227,141,742,637,231,741
262,237,282,114,101,288,255,541,434,237,268,755,591,243,748
569,529,276,111,100,286,259,565,633,313,497,802,662,254,754
445,418,273,97,92,271,228,552,503,216,405,751,528,244,756
350,320,280,112,107,267,227,576,388,233,292,757,679,247,769
362,335,277,79,72,278,272,525,525,225,359,736,662,248,778
489,458,273,127,113,288,246,586,600,248,503,773,684,236,791
218,206,271,86,73,303,244,521,514,228,353,770,669,241,792
467,412,290,208,187,284,283,595,566,218,312,771,595,239,798
413,380,278,77,73,270,225,545,441,224,387,677,643,259,807
503,459,280,104,100,267,255,519,599,241,473,716,568,233,818
414,380,279,86,78,281,249,515,521,230,396,714,621,235,825
451,417,277,96,90,275,244,545,604,305,489,766,631,255,826
374,338,283,141,127,286,240,591,534,225,375,685,566,244,833
469,436,275,82,79,267,252,396,479,239,320,628,579,233,843
334,306,280,43,42,266,279,465,675,228,485,711,666,272,843
201,182,282,93,82,292,258,514,630,240,337,767,622,237,846
219,191,294,116,98,303,224,562,486,221,322,765,670,248,847
478,432,284,103,89,295,239,585,551,243,460,738,684,240,855
350,319,281,94,88,274,259,507,550,276,399,755,674,253,863
465,432,276,68,64,274,241,434,558,229,362,726,545,238,864
229,197,297,171,144,304,281,633,576,253,448,819,705,273,869
459,419,281,101,94,276,240,505,500,249,423,728,640,245,872
353,324,279,67,64,269,238,492,464,243,417,719,681,243,877
231,196,302,83,72,295,238,487,494,225,300,739,410,246,882
364,326,286,108,88,312,266,523,616,230,498,795,710,244,886
387,326,303,112,96,299,247,606,512,238,119,755,640,247,892
473,443,274,94,88,275,258,507,539,236,454,774,588,258,893
388,349,285,178,160,286,278,586,600,247,479,815,676,263,899
262,227,295,73,65,286,254,509,623,226,324,685,598,246,907
401,365,281,55,51,273,245,517,497,229,324,753,671,254,908
329,297,283,90,85,270,247,577,517,234,309,752,594,244,910
290,265,280,103,90,291,246,608,565,235,405,748,718,243,910
396,370,274,85,77,284,247,543,534,216,435,792,595,242,912
425,372,292,139,113,316,256,531,589,232,367,627,654,214,916
390,362,276,89,81,284,262,576,549,246,445,731,636,251,917
532,489,278,117,110,273,218,531,455,232,306,680,687,237,918
199,180,283,112,96,298,265,580,616,226,414,749,630,238,929
317,290,280,60,57,272,227,546,489,227,381,718,634,238,932
376,347,278,109,101,274,247,558,432,261,311,731,652,255,933
283,260,278,108,100,275,238,545,326,240,356,744,665,250,939
273,251,278,52,50,267,240,482,613,226,317,740,653,226,942
366,330,284,122,115,271,243,535,530,250,469,706,536,258,948
193,167,295,88,81,279,257,565,550,218,277,742,669,232,955
375,335,287,110,103,273,265,527,576,232,401,728,733,251,957
412,377,280,93,86,277,253,536,622,253,491,780,661,234,966
652,620,269,90,85,270,247,524,570,229,471,700,703,227,980
329,297,283,109,101,277,258,521,482,221,415,770,595,240,983
412,381,277,77,71,276,259,576,562,227,394,772,645,235,985
232,204,291,69,64,277,271,436,594,255,380,669,440,237,990
372,348,274,152,140,279,270,396,615,274,472,823,715,235,999
534,503,272,63,57,285,287,537,593,320,386,776,535,243,1003
253,226,286,66,59,290,246,521,538,236,385,743,592,239,1008
231,199,297,147,129,292,249,511,575,253,437,806,663,237,1009
259,229,289,105,98,275,264,495,343,249,264,745,610,258,1013
332,292,290,88,79,288,255,564,518,224,194,730,663,239,1015
225,210,274,121,107,290,273,600,573,221,380,736,659,236,1016
356,324,281,98,93,272,242,569,541,225,413,707,616,238,1020
568,532,273,87,83,268,269,506,443,251,389,649,527,235,1023
368,335,281,68,59,297,264,445,561,241,402,767,635,249,1023
328,291,289,110,101,278,278,518,572,228,467,794,713,247,1023
235,207,291,71,64,282,225,547,663,218,225,747,546,247,1023
410,383,274,42,39,278,258,530,489,233,348,718,605,235,1023
