"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
404,361,286,211,182,297,288,557,568,233,474,836,710,251,190
291,255,292,78,70,284,250,479,383,220,162,692,530,246,191
210,185,290,89,82,277,244,511,435,228,270,706,636,225,195
457,422,277,134,120,288,241,590,537,229,181,801,733,251,195
362,332,279,71,68,267,224,572,443,231,245,679,574,234,198
285,257,284,101,93,279,234,435,571,248,332,691,649,242,204
438,400,280,95,91,267,226,493,430,247,198,688,667,245,211
205,174,301,131,120,280,253,534,490,236,472,800,596,245,215
511,470,278,82,78,267,225,582,576,230,285,699,646,246,216
366,340,275,94,87,276,233,466,598,214,419,736,646,254,221
337,307,281,122,118,265,249,430,541,235,306,692,611,231,222
360,332,277,114,99,293,210,608,565,226,437,758,624,237,224
360,328,281,70,65,276,229,520,411,228,315,692,614,241,226
319,285,287,118,107,283,257,568,598,235,486,797,754,235,229
283,258,281,141,128,281,263,514,534,222,425,743,585,248,230
440,401,281,111,102,279,250,526,563,247,428,752,523,228,237
261,239,280,96,87,281,298,424,515,235,359,715,653,246,249
400,362,283,75,72,268,239,505,548,220,344,723,663,226,257
277,241,294,86,78,283,231,472,586,239,426,743,657,254,259
324,301,276,71,65,278,220,553,551,235,299,720,676,211,263
321,300,274,101,90,290,266,515,558,223,275,686,631,227,264
414,388,273,80,75,272,260,510,582,240,252,717,588,224,268
430,405,272,59,57,268,244,393,351,226,361,723,548,248,272
190,169,286,173,151,294,226,544,637,220,436,782,572,233,274
328,291,289,118,108,280,246,575,526,218,278,727,688,226,276
279,250,286,84,78,276,247,545,541,228,411,711,640,248,281
481,431,286,74,70,272,257,507,607,236,521,739,501,261,286
470,428,281,143,135,270,255,546,596,234,316,714,711,235,290
310,279,285,78,73,273,253,469,503,217,258,748,593,225,294
381,350,279,83,78,271,250,419,571,236,487,711,484,295,302
348,303,294,121,97,321,242,535,587,237,283,713,652,240,307
400,373,275,80,76,270,252,374,545,221,397,739,492,223,310
505,463,279,125,117,275,272,503,411,241,433,693,538,245,320
475,442,275,67,64,267,241,518,547,228,350,719,652,232,332
355,321,283,74,71,267,259,494,667,243,542,736,583,284,337
262,239,280,90,85,271,237,518,426,261,209,726,623,270,345
318,283,287,84,80,267,254,472,560,223,384,680,574,217,348
393,346,291,122,113,276,271,525,587,234,455,717,568,253,349
457,419,279,79,73,277,229,488,462,242,431,720,661,244,357
507,469,277,181,166,280,279,565,655,231,543,838,650,253,358
468,437,274,75,69,276,245,513,574,239,276,717,636,230,359
320,298,275,95,84,290,272,461,500,224,295,702,541,246,365
300,272,282,104,91,293,253,448,531,233,455,726,606,237,365
379,347,280,48,47,263,238,493,542,231,285,725,633,240,367
320,280,293,92,84,279,248,423,505,218,344,745,511,236,374
349,301,296,142,130,280,254,557,428,245,262,788,716,248,375
405,368,281,73,70,267,248,508,427,234,298,742,676,236,375
474,433,280,83,78,271,227,553,568,239,276,670,586,234,375
320,298,275,112,104,277,270,511,409,231,421,772,582,241,377
331,300,283,74,70,273,254,544,520,232,326,692,587,242,379
269,237,291,97,88,280,236,526,442,251,309,696,478,220,380
370,326,290,115,104,283,264,603,484,220,404,780,563,241,380
303,271,286,97,89,280,244,539,566,248,385,748,737,240,383
321,290,283,125,118,272,248,561,595,237,314,685,656,221,386
498,448,284,88,85,265,234,496,567,230,444,763,639,242,391
334,293,292,112,101,282,251,496,520,223,467,773,595,258,403
274,242,290,83,79,269,232,482,541,251,370,693,551,227,403
403,376,274,91,82,284,246,508,447,240,216,760,592,241,404
381,353,276,60,55,276,267,505,515,235,114,708,637,248,407
339,298,291,128,116,283,256,514,537,226,279,721,629,243,410
282,249,290,110,99,284,258,466,578,223,401,697,614,243,410
443,401,283,140,130,277,258,572,593,239,426,711,538,237,417
313,290,277,43,41,269,235,371,418,232,295,677,452,238,417
398,371,275,45,43,267,222,550,520,241,280,672,560,219,418
453,428,271,57,55,261,235,443,569,224,291,703,590,243,427
294,274,275,51,47,274,246,523,703,240,113,737,631,221,431
229,189,310,108,98,280,262,527,544,220,364,747,564,243,433
334,295,290,107,97,284,266,598,451,219,371,747,618,253,433
284,257,282,152,138,283,251,553,607,243,487,783,645,240,433
450,408,282,108,100,277,250,466,561,234,452,739,670,230,434
387,346,287,142,134,271,267,558,526,230,487,758,614,258,435
381,341,286,182,163,285,231,511,555,246,530,837,658,255,435
426,385,284,62,59,273,254,526,547,261,314,660,584,226,439
524,467,288,119,113,271,235,493,571,231,473,654,608,236,444
440,403,280,125,116,276,238,534,539,211,399,757,601,218,446
272,246,282,81,74,279,248,559,418,209,454,737,627,252,455
262,229,293,80,75,272,240,547,595,248,407,707,717,238,456
484,445,278,71,68,268,253,492,412,235,322,711,609,233,458
330,301,280,104,98,274,269,504,464,256,366,750,637,252,459
294,267,281,93,84,282,248,553,569,232,456,764,458,255,461
325,302,276,101,94,275,265,535,561,230,170,738,695,240,462
272,234,298,156,141,284,243,549,582,255,369,718,702,245,466
288,249,297,109,98,285,245,561,548,241,254,748,611,242,471
443,414,274,96,91,270,245,499,483,252,362,737,700,243,481
261,240,279,129,117,282,244,557,523,234,279,723,546,226,482
438,405,277,169,154,281,269,587,611,239,519,793,466,265,482
401,350,293,151,137,283,238,560,599,227,406,732,601,240,490
359,327,281,100,93,277,242,571,542,227,288,789,598,253,495
374,344,278,90,86,268,237,506,460,261,330,750,662,253,497
223,196,291,100,92,278,255,537,502,221,274,719,628,236,498
235,206,292,94,84,288,226,572,566,240,237,713,682,234,505
288,254,290,128,119,275,250,548,565,239,422,750,441,241,506
256,223,293,152,139,279,242,579,645,232,416,731,540,228,506
424,398,273,112,106,270,270,515,599,241,415,724,603,250,511
453,418,277,92,87,271,240,513,583,242,378,705,659,232,513
384,334,295,135,121,285,260,569,543,231,499,834,667,248,517
409,382,274,81,76,275,264,475,497,229,357,728,560,244,525
468,436,274,63,60,267,249,539,409,248,412,664,485,233,529
360,330,280,75,67,286,236,547,488,223,71,782,594,239,537
267,240,285,93,84,282,246,509,445,232,288,761,518,248,537
200,186,275,104,93,285,236,541,445,243,120,754,600,242,538
247,217,292,89,81,281,265,454,541,230,415,717,604,250,543
435,409,272,101,90,287,247,531,577,238,94,774,675,218,552
352,316,285,103,96,275,227,474,566,230,378,743,548,224,552
323,298,278,69,64,276,242,550,441,225,398,790,641,243,557
389,337,295,146,129,288,251,588,607,243,356,775,734,266,562
380,345,282,85,79,276,249,586,529,240,322,707,711,227,563
328,297,283,112,98,295,257,571,595,244,412,762,727,245,565
194,170,292,131,110,305,264,552,548,244,292,750,658,237,567
158,148,272,102,87,299,234,501,576,250,416,750,542,248,570
343,308,285,57,54,271,248,538,404,211,420,778,599,243,575
304,259,301,128,116,282,251,506,625,228,403,718,488,248,579
365,327,285,112,103,278,245,457,527,238,354,794,674,241,587
426,392,278,94,89,272,226,483,534,236,326,716,594,247,592
354,326,278,62,59,268,223,534,491,216,358,690,662,236,595
381,347,281,78,75,269,236,543,531,246,205,688,586,224,597
469,439,274,103,98,269,264,589,528,225,382,695,555,233,608
514,480,274,114,106,276,264,567,544,242,474,738,587,250,614
261,236,283,58,56,268,231,517,460,216,293,690,614,217,615
274,264,265,72,67,275,252,413,512,256,381,710,486,251,621
186,146,326,107,85,323,259,558,544,232,350,751,643,240,627
351,332,270,73,65,286,238,466,552,235,226,806,623,234,634
536,491,279,99,94,270,255,575,560,237,164,770,692,221,636
427,398,275,58,56,263,236,437,458,227,340,700,608,223,637
348,323,277,64,60,274,241,517,604,255,426,743,567,252,640
421,381,283,78,73,272,253,567,514,256,329,761,570,246,640
300,275,279,95,90,270,251,526,502,232,425,758,618,245,644
276,251,282,142,130,278,235,571,558,216,295,804,722,248,647
341,309,283,77,69,285,231,487,568,234,423,702,570,245,649
398,362,281,104,96,278,252,525,512,232,481,752,616,235,652
355,309,294,141,117,309,244,562,553,237,506,713,626,246,652
320,296,277,68,65,272,238,570,565,224,305,705,671,241,658
320,290,283,88,82,275,224,559,474,235,402,683,583,228,660
192,169,292,58,54,277,212,403,520,224,404,676,580,225,662
368,343,275,128,114,286,251,556,601,235,414,724,714,221,665
406,376,277,93,85,279,264,572,612,249,351,694,655,238,665
384,352,279,90,86,271,263,512,567,244,447,702,561,233,666
357,320,286,68,64,273,260,528,566,229,285,695,701,221,668
430,387,284,152,129,301,248,560,533,234,480,725,521,241,671
341,303,289,107,101,272,248,507,545,238,370,730,495,251,674
304,282,276,156,139,289,237,564,548,215,258,766,701,251,681
238,206,295,80,70,292,221,582,530,224,307,718,587,230,687
350,322,278,118,108,279,264,494,530,238,322,713,616,238,688
261,237,282,99,90,281,243,484,580,258,282,728,556,233,692
386,342,289,100,93,275,250,583,483,217,180,735,596,235,694
397,355,286,68,64,272,244,518,506,229,225,701,478,244,696
255,230,283,80,76,272,266,436,632,234,389,674,604,263,700
173,133,332,133,108,316,259,517,626,213,352,720,676,226,701
377,347,278,148,132,288,283,545,593,259,450,808,621,242,709
402,370,278,153,134,292,250,459,529,240,353,707,630,232,709
371,343,277,62,59,268,243,473,563,227,354,775,564,233,712
295,277,272,96,87,280,250,500,370,223,305,751,591,235,718
405,360,289,116,108,277,250,614,578,255,242,706,680,218,719
424,395,275,62,61,260,249,510,498,240,426,706,670,220,720
232,214,278,76,67,290,227,511,363,225,264,749,532,229,723
454,425,273,161,146,281,259,511,586,246,488,791,610,235,724
394,362,279,74,69,274,248,550,540,229,330,721,583,236,725
259,232,285,74,69,274,239,499,493,216,238,648,462,234,731
455,414,281,146,130,287,271,546,587,249,342,715,563,220,740
401,364,282,106,97,280,247,506,548,232,331,751,654,235,741
296,261,291,116,106,280,263,552,669,249,133,757,463,223,751
359,325,283,75,69,279,248,561,477,221,188,714,686,234,752
218,181,309,176,152,297,260,551,519,243,396,745,680,245,754
286,259,283,82,76,276,260,533,494,242,256,655,430,253,754
301,269,287,85,79,277,220,587,524,238,371,758,652,235,755
309,280,283,103,91,288,269,552,575,220,453,763,598,240,756
237,205,295,101,94,274,253,508,527,219,292,680,633,222,757
333,302,282,94,86,282,253,397,508,241,215,716,519,227,757
401,364,283,88,83,271,252,564,499,223,337,710,708,246,760
398,357,285,71,68,268,246,430,537,235,496,778,588,243,772
290,264,281,97,90,275,270,485,648,232,522,749,534,248,777
384,344,286,128,121,271,251,464,578,222,428,684,620,239,781
432,397,278,81,77,271,245,542,554,248,376,713,690,222,781
266,231,295,106,98,277,246,503,664,246,310,709,609,216,783
314,281,286,77,71,275,244,511,511,216,387,739,524,241,783
433,397,279,110,101,279,246,531,581,241,368,732,460,245,787
447,408,281,66,63,268,232,517,417,252,362,688,613,240,792
348,316,282,73,70,269,258,426,557,223,343,716,604,229,806
343,316,278,43,39,280,242,472,478,211,328,701,637,249,810
348,315,283,122,111,280,256,531,483,230,344,684,504,238,823
387,359,276,44,41,276,245,491,478,234,314,655,601,249,825
405,364,285,141,127,284,251,479,602,229,360,773,668,235,826
331,304,279,45,42,275,232,539,502,215,260,715,642,224,829
312,274,291,98,90,278,242,560,616,214,264,743,571,227,830
403,365,283,68,63,274,242,554,529,220,338,712,693,239,837
416,380,280,74,69,271,243,505,459,247,414,659,573,236,842
349,308,290,137,123,286,260,557,594,243,477,707,484,246,846
375,337,285,102,93,282,265,520,525,215,434,746,614,241,846
455,418,279,65,62,266,264,415,516,244,349,654,637,240,856
358,321,285,232,209,285,280,547,625,238,501,797,622,236,865
458,414,283,124,109,293,274,579,613,236,569,814,676,247,866
336,305,282,85,81,269,234,435,422,232,378,681,545,254,867
388,354,280,114,109,268,239,480,574,219,422,764,664,246,880
399,363,281,99,92,273,242,551,574,248,285,720,602,228,881
382,349,280,61,57,271,262,482,459,223,241,703,564,250,885
401,367,280,89,83,275,236,519,589,217,331,783,707,246,888
322,282,293,127,117,277,236,537,596,230,442,758,614,245,892
399,375,272,103,94,282,276,578,600,245,473,759,543,230,894
290,264,281,84,79,272,225,503,369,227,270,688,550,258,898
358,320,286,114,102,285,263,536,638,235,361,755,592,240,898
322,299,275,71,68,268,246,522,511,229,298,715,667,238,900
363,329,282,44,43,267,234,479,505,221,316,691,590,233,903
299,274,279,71,68,266,242,580,509,234,204,709,667,241,905
344,307,287,124,110,287,254,540,564,214,364,740,588,248,905
271,241,287,106,96,284,256,516,542,218,424,715,573,234,912
275,242,291,138,126,282,246,543,568,213,324,782,735,231,912
400,365,281,156,144,276,271,534,520,251,446,714,486,252,915
404,369,280,65,63,266,246,514,521,237,314,697,685,234,916
370,343,276,66,63,267,241,506,399,243,414,713,676,244,917
322,291,283,109,99,282,266,565,563,219,351,810,705,242,927
323,299,276,83,77,278,248,463,579,231,415,731,610,241,933
350,321,279,212,171,316,274,599,625,243,413,810,697,250,933
332,301,282,90,83,277,237,515,439,231,265,741,626,231,935
412,362,291,107,99,277,260,542,521,218,240,744,479,226,937
365,317,294,125,116,274,246,505,542,257,398,719,568,248,939
453,425,273,61,59,263,262,437,605,234,372,639,562,265,943
327,298,281,67,61,281,248,451,600,243,458,659,505,258,945
218,185,302,70,64,280,234,477,503,233,392,697,395,235,947
387,348,284,103,97,273,227,526,482,222,421,716,471,256,950
425,392,277,76,71,273,234,533,540,253,336,785,649,239,955
268,241,285,83,75,283,238,529,517,212,349,723,701,252,956
232,205,289,79,73,279,249,521,518,214,238,676,447,241,958
247,220,288,115,103,285,241,588,607,244,477,785,653,231,963
352,317,284,73,68,276,249,576,521,231,333,670,629,241,967
344,311,283,142,131,278,253,577,503,240,450,762,674,232,969
323,297,278,71,67,272,265,414,489,224,288,688,571,239,970
444,413,275,121,115,269,228,531,603,229,420,713,603,225,971
207,185,287,137,123,284,277,552,427,229,178,752,685,255,972
251,218,295,54,51,273,225,499,689,205,264,683,567,232,976
243,217,287,94,86,280,255,473,552,249,282,740,506,221,991
357,329,277,52,49,275,267,497,383,221,341,666,549,257,998
406,380,274,116,107,277,240,530,503,251,513,774,520,260,999
356,326,279,71,67,270,234,498,531,238,217,666,521,223,1001
504,475,272,110,103,275,259,493,480,232,378,765,623,231,1003
277,246,288,67,62,276,246,417,435,231,298,694,541,252,1006
307,280,281,114,106,276,248,530,537,226,236,703,657,251,1007
408,375,278,90,86,269,223,500,470,235,431,715,615,234,1010
340,309,282,85,80,274,226,563,449,236,383,632,485,256,1011
319,254,321,95,83,296,239,581,613,235,396,661,671,231,1016
310,281,282,52,48,275,283,539,404,229,348,702,630,246,1021
268,239,287,170,156,279,282,592,542,223,231,713,640,248,1021
365,335,279,89,83,275,257,551,403,222,287,703,638,239,1023
348,324,275,70,67,268,254,461,395,243,315,708,467,245,1023
283,263,276,101,95,272,240,464,678,226,330,683,444,253,1023
273,245,285,81,76,271,248,530,438,236,290,702,468,244,1023
253,229,283,65,60,277,251,526,440,222,295,714,664,235,1023
407,358,291,128,116,281,260,535,588,252,256,734,543,250,1023
304,283,275,66,62,273,237,454,572,213,412,697,491,239,1023
175,153,293,61,56,283,250,416,478,241,290,714,590,227,1023
