"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
202,179,289,98,86,293,524,225,451,244,330,710,277,239,257
188,174,277,110,96,293,568,230,554,261,333,714,250,229,258
232,206,289,116,105,284,518,246,566,219,377,722,238,237,259
228,208,282,113,103,281,573,235,487,225,380,706,231,240,260
263,237,285,94,85,281,511,227,464,264,430,727,246,244,260
387,358,277,76,71,272,557,232,517,249,357,739,263,234,260
216,191,290,88,79,287,548,244,415,221,190,698,241,230,261
230,203,290,78,73,271,530,237,485,245,280,674,222,241,262
408,374,279,72,69,266,555,238,565,233,371,664,251,240,262
355,333,273,73,68,277,568,229,431,231,324,720,250,248,263
211,179,301,99,90,282,603,236,527,232,241,703,260,230,264
348,326,274,93,85,279,595,236,517,234,483,693,254,252,264
256,231,284,70,67,269,494,231,434,234,338,718,242,240,265
244,214,291,82,74,285,489,236,487,228,280,694,228,239,265
275,238,296,127,113,289,601,213,564,239,392,731,242,246,266
224,201,286,78,72,279,629,225,500,224,362,722,233,242,266
426,397,275,58,53,278,532,235,534,232,388,740,268,237,266
194,171,291,80,74,276,460,231,521,230,277,683,250,231,266
349,323,277,94,91,264,538,220,502,231,296,706,207,225,268
321,290,284,78,74,269,544,231,548,243,290,682,247,234,269
336,313,275,99,94,271,571,235,677,221,343,643,253,242,270
303,277,280,69,65,271,518,225,468,228,303,683,244,230,270
370,338,281,70,67,268,531,232,473,229,299,655,232,239,273
389,362,275,49,45,273,579,228,429,230,420,671,235,249,274
330,305,277,74,70,271,581,227,465,247,296,689,231,241,275
300,281,273,96,90,272,500,236,516,216,368,728,252,238,276
445,409,279,113,103,283,618,226,570,226,437,732,248,224,277
330,305,277,86,81,272,505,233,589,237,330,695,248,239,278
287,256,287,108,102,271,490,232,533,236,416,673,234,251,279
370,340,279,80,77,264,500,229,535,248,364,674,262,244,279
372,340,280,97,88,283,607,245,550,226,330,718,243,259,280
233,206,290,89,83,273,538,239,528,239,300,696,233,232,281
376,350,275,99,89,284,534,227,512,249,412,741,253,256,283
400,372,276,78,74,269,554,229,552,224,409,671,233,242,285
319,287,285,90,85,272,507,238,501,246,350,689,245,257,285
308,275,287,96,90,273,526,237,480,259,364,724,238,242,286
305,285,275,88,83,270,576,210,377,231,421,705,249,240,289
287,262,280,73,68,274,524,254,501,219,367,676,227,257,290
226,196,295,91,81,285,579,241,444,233,278,726,236,241,290
213,180,303,100,86,300,661,237,542,194,247,755,208,261,291
319,289,283,81,77,270,602,238,605,223,368,713,249,229,294
345,314,282,87,83,267,422,242,686,216,392,707,249,242,295
316,296,273,54,49,282,572,242,542,214,286,677,221,231,297
343,317,277,70,66,269,452,245,569,229,329,676,244,253,298
301,275,280,91,83,278,508,245,582,218,309,691,230,224,298
298,266,287,62,59,271,550,222,452,258,311,687,232,234,299
349,317,282,101,91,286,601,269,558,233,447,739,279,247,299
471,437,276,59,57,266,545,226,608,265,419,687,240,220,300
325,298,279,48,45,276,526,232,516,213,318,698,247,234,300
394,365,276,55,53,268,599,220,575,224,324,717,226,212,302
464,428,278,102,93,281,595,254,572,241,463,718,252,233,303
234,214,279,63,59,273,556,242,532,208,358,715,231,238,303
319,289,283,72,68,270,496,230,533,246,374,712,274,241,304
300,277,277,92,83,281,551,239,517,239,315,706,224,249,305
255,232,282,59,55,275,516,244,485,210,328,680,225,225,305
298,260,293,90,82,279,594,244,549,222,410,717,228,253,307
405,371,280,90,79,289,584,236,552,233,306,689,233,247,307
381,348,281,67,63,270,569,215,445,225,341,686,248,243,310
338,305,284,108,103,268,526,214,468,245,387,696,254,245,310
349,325,275,50,47,270,567,231,353,234,418,682,235,247,311
290,264,281,83,77,274,565,245,551,205,331,698,232,243,311
162,135,307,101,88,292,615,225,572,216,335,752,220,233,313
333,309,276,58,52,284,578,222,526,244,255,702,235,229,314
202,175,295,146,130,288,520,241,500,249,330,726,242,245,314
281,256,281,74,69,274,570,242,500,221,378,695,235,250,316
294,274,275,50,47,272,496,231,312,230,266,698,228,228,316
415,393,270,66,62,271,546,227,471,226,312,687,231,239,316
332,307,277,73,66,283,564,231,640,239,393,745,230,227,317
334,306,280,66,61,277,568,255,512,228,196,710,239,246,317
355,324,280,99,92,273,481,219,446,245,368,624,237,231,317
397,366,278,60,55,279,485,244,535,221,210,713,224,240,318
323,296,279,50,49,266,464,236,521,210,221,680,240,233,319
330,303,279,70,65,276,512,254,465,221,314,707,208,226,321
308,280,281,119,112,272,594,240,539,254,401,702,206,235,321
238,221,275,66,61,277,534,216,349,252,286,693,233,231,322
219,204,274,92,86,275,627,218,597,233,323,730,258,236,324
361,315,294,129,120,275,597,220,530,238,361,681,241,249,324
266,243,280,72,69,268,558,230,410,224,301,687,237,229,327
439,405,278,101,60,433,533,239,685,238,416,694,241,268,328
205,182,288,107,99,275,489,239,506,240,278,692,231,237,328
381,351,278,62,60,268,511,240,445,247,378,669,233,234,328
423,394,275,74,68,279,485,223,537,236,338,675,256,239,328
252,226,286,102,96,273,595,207,574,229,338,685,246,232,331
338,311,278,48,45,274,528,258,495,226,343,666,231,215,331
252,232,278,86,82,270,570,219,562,245,183,674,259,219,334
340,319,273,63,58,276,579,235,506,230,212,680,229,244,335
371,339,280,61,59,268,536,228,417,238,315,703,251,240,336
343,314,279,97,91,273,556,224,596,236,314,680,241,246,336
252,232,278,84,81,266,536,227,537,225,395,727,251,240,337
289,257,288,70,66,271,554,234,599,266,374,688,240,239,337
321,287,286,115,102,287,558,225,531,254,388,681,255,228,337
332,297,286,83,77,275,540,242,590,222,368,701,242,237,339
348,320,278,89,85,267,478,225,412,262,230,675,241,247,340
402,370,278,82,77,270,513,234,479,236,422,692,250,238,340
256,232,282,75,71,269,571,229,437,242,456,698,235,229,340
352,328,275,83,77,275,488,233,511,228,389,710,232,232,341
367,340,276,68,61,285,604,231,519,218,443,710,246,244,342
399,371,275,58,55,274,552,244,473,239,393,701,236,224,343
283,253,286,91,86,270,513,221,566,248,249,683,248,239,343
252,229,282,95,89,273,553,237,428,228,373,701,230,256,344
381,335,291,123,112,281,566,250,573,239,345,700,235,255,345
207,195,272,79,69,293,563,236,518,233,381,694,250,252,345
331,311,273,60,57,269,511,238,488,217,298,683,227,235,347
396,370,273,47,45,269,514,227,544,236,350,670,244,241,348
302,270,286,79,74,274,530,222,440,239,421,723,257,242,349
339,311,280,89,85,267,534,232,580,235,364,696,243,229,349
360,333,277,57,56,262,482,232,552,247,326,647,253,229,350
268,244,281,68,66,267,581,242,375,251,341,672,225,258,351
338,310,279,62,59,268,528,239,564,234,435,671,229,248,352
269,238,289,101,95,272,560,227,546,261,384,718,243,230,352
216,195,284,75,68,283,525,217,523,222,383,707,221,255,354
439,407,276,47,44,271,470,239,538,242,332,671,228,242,355
351,321,280,92,84,281,611,227,363,221,367,690,238,256,356
389,303,328,196,166,303,565,243,466,218,262,796,242,250,357
253,234,278,110,99,285,610,222,539,248,381,734,238,238,358
309,284,278,89,84,270,550,236,502,222,292,712,222,234,359
321,292,282,86,80,276,565,235,479,238,303,723,245,223,359
458,410,286,108,92,302,592,248,508,235,382,711,255,252,359
207,188,282,55,50,278,499,243,411,216,97,692,236,244,360
272,246,283,97,89,276,549,239,478,250,348,726,228,238,361
300,274,280,93,89,269,553,228,552,229,347,698,258,239,361
296,268,283,91,82,286,550,237,521,221,375,697,227,242,361
438,409,274,58,55,272,573,239,537,222,434,695,247,235,365
223,205,278,57,53,273,548,237,456,242,259,708,238,237,365
349,325,275,34,33,263,484,226,487,250,318,618,237,237,367
294,271,278,54,52,265,518,235,349,252,199,665,226,243,370
230,216,273,57,53,278,531,235,498,252,287,695,223,235,372
406,383,272,69,65,274,493,259,463,230,438,719,246,242,372
236,215,282,53,50,271,517,234,438,245,213,662,227,232,375
292,268,280,41,39,273,514,246,311,217,304,689,233,236,375
312,288,277,91,80,292,497,241,578,225,363,701,235,250,376
293,264,284,101,92,282,568,244,537,220,256,681,221,236,376
327,305,275,48,44,280,582,234,478,223,244,710,239,221,378
195,174,287,133,118,289,611,242,550,225,274,737,244,244,381
208,182,293,89,83,275,577,249,420,226,318,708,229,230,382
352,330,273,70,66,273,565,245,430,244,380,697,269,239,383
243,223,279,53,49,276,520,233,380,235,329,725,232,227,384
364,333,280,99,94,271,597,255,556,230,374,668,243,248,388
275,256,275,64,59,278,558,227,378,225,232,687,242,251,390
251,230,279,74,70,270,590,233,575,225,344,690,231,231,391
167,147,292,50,45,279,433,231,685,225,245,644,254,244,392
252,228,284,96,89,277,509,223,518,233,299,683,243,243,393
354,333,272,52,49,270,513,228,514,228,261,686,232,236,394
288,258,286,74,68,277,565,236,555,234,205,723,235,265,395
272,243,287,96,88,282,629,234,599,240,276,728,238,247,396
276,258,274,88,81,278,537,260,509,234,310,726,226,235,397
214,200,273,129,117,282,548,239,541,238,360,716,244,252,397
336,309,278,86,81,270,544,242,438,226,386,716,225,257,398
305,276,283,65,58,289,589,249,409,235,330,702,240,241,402
248,233,272,40,37,278,456,230,587,246,292,636,238,234,405
327,305,275,79,74,272,540,236,488,238,377,696,241,222,405
287,249,295,83,68,313,506,221,692,228,418,696,238,253,408
193,172,287,87,80,278,586,240,544,213,338,730,247,242,408
243,215,289,66,59,285,564,226,494,231,319,698,272,248,410
264,241,280,58,56,267,504,237,472,230,455,686,230,229,414
337,317,273,63,58,278,597,265,539,209,457,701,224,242,417
347,322,276,62,59,266,438,232,551,255,282,713,243,229,417
293,260,288,67,63,273,511,229,518,220,360,696,255,247,417
309,284,278,66,61,278,547,231,434,253,347,681,243,239,419
354,321,282,104,97,275,550,235,566,229,365,695,249,229,420
328,305,275,79,74,274,467,225,322,223,279,699,258,231,421
397,370,274,76,71,274,586,232,600,224,411,727,247,243,422
307,273,289,166,127,335,619,207,614,257,404,716,248,244,423
442,397,285,88,82,275,476,228,566,233,415,673,237,249,425
199,170,300,140,131,274,536,226,582,225,418,716,258,235,426
336,310,278,65,61,275,563,232,547,225,323,725,247,251,426
313,284,282,89,80,287,532,230,342,217,249,688,245,240,427
427,400,273,57,52,277,530,211,486,225,350,727,242,219,430
354,329,275,43,42,264,509,258,386,243,334,651,243,232,431
408,385,272,102,93,279,578,246,523,223,469,691,241,247,431
272,241,289,77,72,275,538,230,442,232,416,684,244,250,432
314,287,280,113,103,282,581,236,530,235,310,728,235,247,434
296,272,279,68,63,278,598,251,541,219,378,701,246,238,435
348,307,290,112,102,280,541,228,432,258,494,717,234,259,435
335,310,276,42,39,275,575,219,421,242,180,694,239,229,437
272,244,285,66,62,271,523,235,503,220,269,695,238,217,437
348,316,281,79,74,270,533,220,410,257,325,670,232,226,438
340,317,274,71,65,280,527,240,465,239,348,684,256,222,439
353,306,296,210,180,298,634,223,550,234,323,747,238,237,440
286,256,286,66,62,272,568,219,507,226,470,731,228,248,441
385,362,273,71,66,274,565,225,530,219,396,705,231,234,443
264,244,277,68,61,284,539,263,431,247,235,710,234,246,444
396,363,279,69,63,278,599,230,574,229,463,708,261,248,444
386,354,278,68,64,270,561,235,456,247,349,675,233,228,444
287,257,286,126,116,279,625,255,535,220,254,747,251,229,445
190,164,296,110,91,310,597,233,519,219,355,715,250,235,446
400,376,272,49,48,265,490,228,384,231,368,684,253,238,447
344,316,278,96,89,278,489,235,457,225,340,727,240,231,448
237,216,281,87,83,271,564,234,475,235,300,683,234,236,448
352,324,278,46,43,277,516,245,459,217,287,713,230,244,451
422,387,279,53,50,270,507,248,566,228,301,709,247,245,452
378,347,279,58,55,269,504,227,504,223,306,679,250,240,452
295,257,294,89,82,279,572,232,505,239,245,679,230,238,452
201,178,290,47,44,273,504,240,368,229,167,654,241,248,454
279,253,283,61,58,271,525,236,414,221,376,707,239,235,454
308,291,271,56,52,276,520,226,457,245,162,721,247,249,455
319,294,278,79,74,272,520,237,503,231,335,702,230,222,456
329,299,282,57,55,267,545,232,533,233,197,657,236,232,456
267,238,287,85,79,273,462,228,514,241,376,704,243,248,458
371,348,273,70,68,264,569,234,572,224,333,697,239,231,459
203,191,273,153,132,297,659,238,597,211,403,743,251,221,462
268,246,279,99,91,277,612,221,567,249,186,684,243,244,464
256,228,287,75,69,279,515,245,516,227,345,695,240,251,464
322,297,278,58,56,266,497,250,459,246,398,711,238,244,465
243,220,283,88,82,273,583,240,511,218,398,678,217,235,467
383,341,287,96,89,275,593,236,494,235,458,699,246,232,468
382,353,278,52,49,275,577,221,558,221,318,649,234,240,469
326,297,281,58,55,270,465,223,514,241,313,683,252,235,469
362,333,278,74,68,275,506,247,517,230,296,694,238,244,469
264,240,281,87,79,280,521,251,609,230,349,708,262,242,470
276,246,288,92,85,278,563,253,455,223,329,706,234,252,473
352,324,278,60,55,276,522,222,577,213,345,702,238,248,475
353,329,275,59,56,268,507,209,426,224,366,684,236,234,476
259,236,281,73,67,277,478,229,530,258,263,713,260,240,480
356,325,281,78,71,279,593,246,522,233,453,711,236,250,480
180,166,278,47,43,279,445,234,561,222,274,657,242,239,480
284,262,277,70,64,282,570,220,371,230,357,721,242,253,481
468,435,275,103,99,266,543,242,400,230,418,684,243,251,484
319,293,278,70,67,270,503,245,528,241,308,693,234,248,485
294,271,278,47,43,276,542,236,553,235,143,674,240,237,485
371,345,275,52,49,271,495,218,520,222,278,693,235,239,485
275,248,283,61,57,272,426,248,632,219,364,638,242,231,485
209,175,305,108,97,286,609,222,460,240,338,755,235,251,487
279,256,280,111,100,285,621,232,578,209,292,751,236,230,487
313,288,279,80,75,272,530,252,572,230,312,728,241,235,492
190,181,268,98,91,276,489,231,397,234,223,702,244,242,493
205,186,281,60,52,294,531,210,345,241,343,707,244,247,493
273,246,284,101,93,279,592,225,545,256,346,704,230,228,497
190,168,290,66,61,280,582,246,327,216,328,742,238,243,497
269,255,270,82,76,277,542,231,568,247,272,691,243,216,499
227,206,281,96,84,291,580,220,492,242,345,740,230,238,502
221,194,292,123,112,281,570,243,487,236,284,702,228,241,503
315,287,281,45,42,274,539,229,335,234,282,700,239,250,503
338,307,281,73,70,268,542,223,545,226,323,677,252,235,504
375,350,274,63,59,274,559,214,548,226,237,689,250,231,505
237,215,282,47,44,271,516,232,371,264,276,695,254,261,506
236,218,278,74,67,280,548,242,480,226,253,678,242,247,507
310,263,301,116,107,277,462,247,583,235,444,722,251,247,509
264,240,283,83,78,273,547,250,499,232,356,676,244,246,511
239,210,292,116,101,294,543,233,562,243,472,763,240,252,512
347,328,271,64,61,271,565,249,500,229,256,691,224,245,513
409,382,274,47,44,269,536,243,593,227,322,700,248,227,516
300,269,285,99,85,298,553,218,545,235,409,713,249,233,516
223,201,284,78,73,273,528,230,383,237,327,713,317,246,516
393,362,277,66,58,287,518,228,582,233,439,660,234,240,517
335,299,287,92,86,274,631,243,528,254,394,678,237,243,518
313,297,270,75,69,279,480,232,540,216,381,693,231,245,518
227,194,299,84,77,280,624,233,649,229,308,687,254,254,520
403,376,274,69,63,279,612,222,548,234,341,668,240,251,521
313,289,278,90,84,274,486,222,579,224,369,684,250,229,524
261,230,291,114,106,275,610,234,478,256,369,684,241,234,525
295,268,283,82,75,279,563,221,361,232,285,717,262,235,525
246,224,281,43,39,279,477,228,331,221,301,667,241,237,527
348,327,273,71,63,286,494,231,441,236,353,718,239,234,534
398,373,273,86,82,269,524,240,621,224,271,718,257,231,534
278,251,284,82,75,279,534,231,347,245,196,696,241,255,534
459,433,271,77,71,278,547,216,604,242,456,716,241,218,535
230,212,277,84,78,276,538,235,539,262,123,659,245,238,537
232,204,291,92,80,294,485,225,545,252,313,727,305,246,537
304,273,284,59,56,269,510,222,518,215,316,670,232,230,538
262,237,283,128,119,276,591,246,512,216,446,730,233,246,542
364,335,279,42,39,274,490,250,439,224,158,708,243,252,543
328,306,274,72,67,274,539,240,432,229,361,698,243,242,544
