"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
285,259,281,75,70,274,542,239,412,238,351,680,241,243,105
337,314,275,59,56,269,510,245,449,225,299,681,232,231,105
376,352,274,73,69,271,506,249,542,231,365,662,230,237,107
364,335,278,81,77,270,503,233,505,245,401,654,255,238,107
302,283,274,54,50,276,446,232,476,230,303,659,241,239,107
434,404,275,56,53,270,536,242,431,226,441,641,260,245,107
480,452,272,70,66,269,553,245,532,243,376,668,225,242,119
380,346,282,82,77,273,564,252,516,228,400,667,245,242,122
371,344,276,66,62,275,564,227,464,242,399,677,252,245,122
380,354,275,59,53,287,528,224,542,221,288,689,254,222,123
341,313,279,45,42,277,492,235,516,234,254,675,232,227,125
310,282,281,70,68,267,542,221,568,229,301,664,244,239,126
421,389,277,82,77,271,519,238,429,231,363,696,245,253,127
265,243,279,69,65,270,568,236,532,221,271,692,250,228,128
323,298,277,45,43,269,500,230,550,232,318,654,244,231,130
261,238,281,70,66,274,469,242,652,226,354,650,232,230,134
359,332,277,61,58,271,488,238,506,227,350,670,241,225,134
408,380,275,46,42,279,462,224,423,225,261,682,253,249,138
254,227,285,108,101,275,547,235,539,219,320,679,235,241,138
460,429,275,70,65,274,489,226,522,239,356,717,270,256,142
256,231,284,82,75,277,559,248,476,237,151,699,218,235,144
326,299,279,59,55,274,557,238,440,219,311,697,224,243,146
302,286,270,59,54,281,541,264,540,236,290,714,243,246,146
498,456,279,79,71,283,543,243,572,231,401,701,234,242,146
438,410,273,54,51,268,538,233,437,234,298,671,235,234,150
337,304,283,71,67,273,538,242,514,252,283,688,237,235,150
361,330,280,85,79,274,568,241,479,232,395,681,254,237,154
233,207,288,85,79,277,534,234,483,215,224,681,234,254,155
412,377,280,82,78,270,486,236,588,229,368,673,223,231,156
421,389,277,66,62,273,513,235,529,232,363,708,227,236,156
383,354,276,93,88,273,596,227,472,239,344,695,268,244,160
328,305,275,50,43,296,442,221,390,227,246,706,244,235,161
394,365,276,67,64,266,510,228,536,235,402,691,232,246,162
332,309,275,78,74,271,462,232,513,231,292,674,222,257,164
306,281,279,69,66,269,524,235,529,242,139,705,240,220,166
231,204,290,84,80,269,548,239,663,213,399,712,235,250,176
371,346,274,59,57,265,507,216,464,235,228,669,248,245,177
293,265,284,72,68,272,490,232,468,235,252,704,258,244,178
228,208,281,66,62,274,551,239,526,214,270,663,230,242,180
276,251,281,63,58,276,571,219,438,213,160,721,257,237,180
368,344,274,65,61,273,484,237,330,237,381,672,242,250,181
331,308,276,59,58,261,513,231,630,226,315,676,243,237,182
346,316,280,61,59,264,503,234,521,224,312,685,241,238,182
354,319,284,82,78,270,566,248,507,224,397,701,236,248,183
227,210,276,71,67,273,483,241,478,249,303,675,218,234,183
548,438,320,136,95,368,618,237,622,230,429,763,248,256,184
327,304,275,60,56,273,561,245,508,217,376,684,240,238,185
386,352,280,93,87,272,513,230,529,250,425,680,227,230,185
228,192,304,87,80,277,423,224,493,225,373,710,210,228,186
258,232,284,71,67,274,562,237,454,220,333,690,252,225,187
305,281,278,71,66,275,563,220,460,247,269,669,255,223,187
337,313,275,34,32,268,439,225,668,256,360,681,252,223,189
429,400,275,84,77,277,549,237,527,223,418,680,242,234,190
307,280,280,77,73,270,549,267,533,226,367,683,256,221,191
352,318,284,64,57,286,558,245,530,232,621,714,219,230,194
399,370,276,86,80,272,566,236,493,230,373,699,240,230,194
324,299,277,59,58,263,495,209,488,246,250,679,242,248,195
364,339,276,65,61,271,527,236,537,252,225,635,234,233,198
306,283,277,61,57,275,469,231,542,243,313,674,223,233,198
289,262,283,102,90,292,560,242,556,227,375,682,234,251,200
387,354,280,79,63,321,578,223,630,223,355,676,256,237,201
246,225,279,100,94,273,556,231,555,219,369,707,226,238,206
468,439,273,68,65,268,472,218,471,225,362,674,242,239,207
300,275,279,80,73,280,573,248,604,223,399,680,242,244,210
301,282,273,72,68,274,596,239,531,222,279,690,246,237,211
291,262,284,82,77,270,515,241,501,209,368,669,234,236,213
382,351,278,67,63,273,526,246,525,237,325,694,236,217,215
261,242,275,70,65,275,555,225,644,249,341,673,252,221,218
401,373,276,82,80,264,445,238,623,233,238,677,237,231,219
210,185,291,84,77,282,491,250,463,229,357,714,239,235,220
326,295,283,113,106,274,496,212,571,246,242,695,240,225,220
230,212,277,62,58,273,500,261,367,222,191,698,246,245,221
319,289,283,67,64,269,545,251,377,233,305,661,231,237,221
357,317,289,96,91,269,541,248,534,264,391,690,228,222,223
741,578,328,289,241,308,555,261,664,227,549,690,215,248,224
390,362,276,64,60,272,446,239,530,224,424,670,243,238,224
403,376,275,97,94,265,531,231,422,236,341,664,220,230,224
246,224,281,91,87,267,571,244,513,254,238,726,245,268,225
309,284,278,80,76,270,517,228,517,234,356,657,237,244,233
340,314,277,83,77,279,499,247,601,209,312,651,228,228,233
426,398,274,69,65,271,553,226,535,229,345,684,242,227,235
356,329,277,95,88,275,509,242,442,257,255,691,243,248,237
416,383,278,87,81,275,493,225,402,224,244,666,222,245,238
308,278,283,79,74,273,562,229,526,240,225,657,274,220,238
783,681,294,195,177,282,466,218,559,240,339,583,231,239,239
552,441,321,139,119,298,496,215,587,236,405,746,248,247,239
205,183,287,55,51,274,503,232,431,242,217,691,345,220,239
388,356,278,70,63,282,587,238,573,259,354,655,217,235,241
219,200,281,81,74,283,573,230,572,222,351,678,218,230,243
343,319,276,53,50,273,538,229,507,232,306,673,227,241,243
372,343,277,100,94,273,533,235,505,237,433,687,246,253,248
318,288,283,69,65,270,462,222,436,247,355,688,233,232,252
367,330,285,78,72,274,536,252,656,224,443,699,237,245,254
296,267,284,68,65,269,503,246,402,245,407,660,234,254,256
340,309,282,83,79,270,500,248,531,240,429,715,240,225,257
475,444,274,83,77,277,579,248,606,249,478,693,214,249,258
296,276,275,58,55,269,502,239,600,242,248,648,237,244,261
290,270,274,85,79,276,494,223,524,232,440,687,236,259,262
358,336,273,83,77,277,478,235,569,226,402,705,238,228,264
311,293,272,83,78,271,550,245,561,214,420,706,234,239,266
327,308,272,138,125,283,577,241,530,219,496,732,236,235,269
329,297,284,47,45,268,449,233,594,238,358,619,248,232,272
456,433,270,74,71,267,515,236,571,212,304,695,261,236,275
387,361,274,49,47,265,495,251,552,229,358,680,233,219,275
396,366,277,54,51,271,467,234,487,239,327,664,246,230,278
408,382,274,59,57,264,513,244,472,252,342,657,238,231,280
440,411,274,93,87,272,566,219,620,231,408,666,309,227,287
268,236,291,85,82,266,553,254,564,231,361,674,232,228,288
236,205,294,75,70,275,516,241,419,244,375,680,231,226,289
328,304,276,44,42,269,437,239,538,217,253,653,231,234,294
312,288,277,74,69,275,437,255,522,231,236,682,262,234,294
314,256,314,132,118,285,523,233,588,221,379,699,242,251,295
235,172,350,126,99,324,611,227,619,244,504,735,262,251,302
267,240,284,85,79,275,560,215,454,220,217,706,242,224,304
305,275,285,69,64,273,497,232,515,226,400,673,245,235,305
466,434,275,55,51,274,496,228,544,216,389,678,220,225,305
288,263,280,55,52,275,474,229,487,244,326,678,235,258,306
529,444,304,287,242,303,487,222,592,254,428,706,249,261,306
285,258,283,65,63,265,478,235,515,228,254,699,229,237,307
372,345,276,45,43,268,550,229,462,227,391,632,246,234,308
354,328,277,71,65,280,550,214,491,222,272,682,229,226,310
214,188,291,69,64,278,429,222,469,226,271,688,244,248,310
352,327,275,63,59,270,509,215,555,249,340,678,237,245,311
400,324,316,257,213,308,440,206,716,384,594,749,319,331,312
299,276,277,82,78,269,539,241,440,247,564,691,243,240,323
307,280,280,88,85,267,533,233,499,233,341,683,243,236,325
434,405,274,48,46,266,508,234,552,256,368,678,243,237,328
334,309,277,72,69,270,512,245,323,248,267,688,244,243,329
445,415,275,60,56,275,557,228,605,231,229,660,228,243,330
301,261,295,91,83,278,525,237,589,224,381,658,229,240,332
357,303,302,112,99,290,605,248,569,233,418,713,255,250,332
442,395,286,99,92,273,496,232,558,231,399,677,225,238,332
378,351,276,102,94,277,525,229,534,231,356,729,243,234,332
315,281,287,80,76,271,544,240,521,246,334,682,240,256,332
452,412,281,110,103,273,613,234,575,233,402,701,252,241,333
298,261,292,88,80,281,572,226,524,234,359,705,222,224,337
310,288,276,60,55,277,487,247,391,227,341,705,236,265,338
310,285,278,70,66,269,559,235,551,229,326,693,249,229,339
323,300,276,98,92,273,532,220,573,248,448,730,236,229,339
225,200,288,112,94,303,609,213,624,227,298,689,252,236,340
407,369,283,81,78,266,503,248,537,235,250,691,253,253,342
350,316,283,89,86,267,494,230,468,235,466,709,234,237,345
243,219,285,86,80,276,506,234,541,255,208,703,228,231,347
313,285,280,50,44,292,515,219,495,239,238,672,232,222,349
301,273,282,68,61,286,472,247,475,232,211,679,229,228,350
358,327,280,52,49,272,515,209,514,233,443,680,242,236,350
279,258,278,66,61,275,559,232,448,234,302,703,239,249,351
464,430,276,71,67,271,569,262,574,257,459,695,237,237,351
237,216,281,54,50,282,547,235,687,225,399,677,224,252,353
436,417,268,99,93,274,637,222,615,219,401,707,255,218,353
318,287,284,83,78,270,518,260,569,229,361,684,230,224,355
415,369,288,85,78,279,597,243,492,234,408,661,229,264,356
266,238,286,81,76,272,471,225,509,238,315,673,230,244,356
272,240,290,78,72,275,507,229,549,244,325,696,238,237,358
457,424,276,65,62,272,559,221,489,239,314,673,236,262,362
201,182,283,84,78,278,519,256,569,234,362,682,235,254,363
368,334,282,58,55,271,515,241,523,244,347,671,231,235,363
348,312,285,92,86,274,537,230,570,214,290,689,243,247,363
339,314,277,45,43,272,527,220,466,229,267,676,240,232,368
340,316,275,78,73,273,509,239,516,232,222,706,251,248,368
422,391,276,40,37,273,452,244,538,231,286,689,228,233,369
636,502,324,363,289,321,431,239,682,248,502,746,266,264,370
429,401,273,54,51,271,471,224,460,231,370,669,237,241,373
267,245,278,53,50,273,540,236,472,228,363,673,231,250,373
665,550,310,159,141,288,451,239,607,241,546,782,267,256,374
324,297,279,77,72,272,539,236,574,242,360,678,219,237,375
191,156,313,93,86,276,504,238,601,231,466,725,219,249,376
384,358,274,65,60,278,542,232,514,233,404,713,240,244,380
211,198,273,71,62,295,446,246,645,213,385,708,219,237,380
430,403,273,81,76,273,477,258,721,224,417,699,222,242,384
286,257,285,40,38,272,486,235,460,219,348,670,221,221,389
314,287,280,64,61,267,495,239,481,225,360,678,232,244,389
439,409,275,67,65,263,482,227,575,250,370,630,243,232,391
405,372,278,85,80,273,508,220,571,227,451,700,224,224,392
338,315,275,72,69,269,542,239,542,221,383,687,233,239,392
352,328,275,78,73,273,582,261,513,228,293,648,249,255,394
355,327,278,62,58,275,548,229,476,243,398,703,230,234,395
313,287,279,129,123,268,454,232,560,229,389,707,242,251,396
334,311,275,59,56,270,541,229,597,235,349,687,221,227,396
457,421,278,83,80,265,503,238,454,253,437,705,217,249,396
337,300,288,104,96,277,592,235,588,224,434,705,236,259,397
246,222,283,80,77,268,512,218,668,225,333,677,246,237,398
296,263,288,110,102,275,571,259,578,238,364,685,230,244,398
282,253,286,103,98,270,556,227,460,222,338,689,229,242,399
271,250,277,56,52,275,555,225,438,244,125,664,210,218,403
256,236,278,86,79,280,498,224,482,226,222,638,237,255,405
286,266,275,53,49,278,458,229,593,239,304,633,236,243,406
280,259,277,62,58,273,515,248,495,226,349,654,227,223,406
245,213,294,70,63,284,583,247,481,230,193,682,230,231,406
342,313,279,67,64,271,524,248,527,224,381,660,224,233,407
313,288,278,101,95,272,581,243,552,242,262,683,239,220,407
331,309,275,49,47,269,424,232,472,224,329,683,240,245,408
344,304,290,100,94,273,564,238,571,232,426,692,275,223,409
713,608,300,424,348,312,516,236,731,246,566,654,235,286,411
359,313,294,107,73,378,626,277,609,216,451,768,242,260,411
279,258,277,57,55,266,456,237,537,218,363,665,248,235,411
273,250,280,38,36,269,460,233,434,210,267,658,216,234,413
227,204,285,54,51,272,528,239,483,252,231,670,254,234,415
356,335,272,71,65,279,569,233,490,223,261,684,233,242,415
397,364,279,68,65,268,544,236,574,248,375,660,244,232,415
322,290,284,69,66,269,523,242,562,219,455,654,242,244,417
351,322,279,69,64,274,444,233,581,221,366,707,232,259,418
219,197,285,87,79,283,571,229,496,251,296,680,223,223,418
295,273,277,85,81,268,444,229,548,223,360,720,236,238,421
319,293,279,70,67,268,497,243,442,229,105,666,228,234,422
460,422,279,64,58,281,515,219,448,235,347,640,235,246,423
362,335,276,82,76,276,562,220,523,234,423,719,230,220,424
405,368,282,100,96,267,450,230,551,226,325,727,231,241,425
462,397,299,144,124,297,430,264,523,224,395,680,240,237,427
411,386,273,61,60,261,509,226,486,234,293,629,241,250,428
345,312,283,56,54,268,518,228,590,247,292,623,223,229,430
345,312,283,95,91,267,560,241,534,250,339,678,246,244,435
366,339,276,48,43,283,533,241,516,211,385,694,243,227,435
397,359,283,108,102,270,520,220,507,237,412,708,229,240,438
344,320,275,52,50,266,451,249,459,233,388,669,227,240,438
254,227,287,90,84,276,526,251,476,223,418,663,218,235,438
291,265,281,104,91,295,569,236,482,237,249,674,238,261,440
267,237,289,85,80,274,600,231,583,243,373,683,239,247,440
350,319,280,56,41,348,575,245,560,235,280,661,225,244,441
282,260,278,54,52,267,514,250,471,231,361,687,240,234,442
351,327,274,46,44,267,543,247,474,219,385,690,236,221,443
386,356,278,63,60,272,534,227,589,227,392,701,235,245,444
444,416,273,57,54,271,497,246,523,240,376,686,248,243,444
422,393,275,58,53,279,528,240,402,238,353,687,236,252,444
257,238,277,66,62,275,454,251,690,231,313,628,244,231,446
332,307,277,63,60,270,522,224,417,228,327,673,223,235,451
299,268,286,81,75,273,563,217,472,225,231,693,234,240,455
345,309,286,75,71,272,521,229,509,232,333,663,239,246,456
347,313,283,99,95,269,516,234,528,235,369,724,253,229,461
391,359,279,57,54,269,558,237,555,229,355,668,233,240,462
355,326,279,50,48,270,441,240,499,223,355,663,227,227,462
313,289,278,75,71,271,577,245,485,230,380,696,255,230,463
337,312,277,79,74,275,552,238,561,230,464,711,228,238,463
340,311,280,91,84,278,543,252,629,221,216,661,222,248,464
427,395,277,125,118,270,540,240,537,241,406,720,226,227,464
285,254,287,67,64,272,535,238,534,219,298,675,237,237,468
273,251,278,43,40,274,535,235,402,248,348,689,247,236,469
371,338,280,117,108,276,553,263,571,251,374,732,246,247,474
330,300,282,87,82,271,559,242,552,226,378,693,245,240,475
290,268,277,70,65,277,473,242,457,240,250,687,228,245,476
247,223,283,78,73,273,559,235,568,220,307,679,247,233,477
347,317,280,71,67,269,502,220,523,241,375,680,229,233,480
322,299,276,58,56,267,512,247,514,255,331,664,249,234,480
308,276,286,68,65,265,513,251,544,231,407,696,250,235,482
233,213,281,115,99,296,620,241,684,242,439,692,265,224,485
253,225,288,65,61,272,506,231,407,230,187,696,228,233,491
247,226,280,59,55,272,515,234,529,230,341,651,221,242,491
360,332,278,84,80,268,530,238,572,222,328,684,249,249,492
280,256,281,81,76,273,508,234,517,225,405,673,231,239,492
407,382,272,73,66,280,577,212,544,235,443,693,244,236,493
289,268,276,92,87,271,542,237,515,229,366,705,234,218,496
427,399,274,62,59,270,451,224,444,220,392,686,228,220,499
353,325,278,70,66,269,538,248,416,236,392,700,228,242,499
311,287,278,78,74,268,516,215,441,227,373,702,246,235,502
285,257,284,58,54,271,442,240,521,237,331,684,345,244,502
331,313,271,55,51,273,556,229,402,235,323,637,236,236,503
384,353,278,59,55,272,504,248,610,219,481,667,245,236,504
229,204,288,59,58,264,520,241,300,212,522,709,245,248,510
323,295,280,84,79,274,544,216,394,227,330,673,246,249,512
242,224,277,76,69,280,453,231,532,229,247,703,239,236,512
359,321,286,93,88,270,627,221,569,242,266,692,233,232,514
374,346,277,46,44,268,523,248,378,216,297,701,218,243,517
262,231,290,69,64,273,522,242,327,230,250,674,236,245,519
285,254,288,91,84,279,655,256,570,240,370,708,235,248,525
219,192,292,75,68,279,559,233,615,216,262,660,219,243,527
389,366,272,64,60,275,517,237,506,221,298,670,236,238,527
330,306,277,83,74,285,524,222,427,237,459,664,233,239,527
428,394,278,84,80,269,562,242,582,216,344,707,240,236,530
434,404,275,65,63,266,417,228,412,225,287,670,236,247,536
199,172,296,108,92,298,614,242,579,231,105,688,212,234,537
251,229,281,92,80,294,487,252,514,218,225,678,230,239,537
412,377,280,87,82,271,518,233,536,225,401,682,242,238,538
343,307,286,64,60,274,589,241,537,221,347,703,222,236,541
243,219,284,55,50,277,522,234,582,207,246,684,216,232,548
302,277,279,116,106,279,528,240,721,241,431,711,239,238,549
285,249,292,111,102,279,578,223,558,251,400,715,232,233,551
321,297,277,77,73,270,555,229,461,237,405,704,245,240,551
278,252,283,76,70,280,581,219,526,231,359,678,247,243,553
136,117,297,53,48,280,439,238,610,210,258,699,221,240,553
277,251,283,76,73,270,480,231,550,217,337,670,234,221,554
247,231,274,82,76,277,530,255,507,222,261,682,212,215,554
380,343,284,75,69,278,589,229,488,232,405,687,251,234,554
286,262,279,84,77,279,521,216,464,215,369,711,243,237,554
320,285,288,75,68,284,526,227,585,243,390,709,224,238,555
264,243,278,54,51,275,464,224,741,240,343,680,250,245,558
463,432,274,58,55,272,471,227,436,232,379,682,250,246,564
465,419,284,89,82,278,569,249,528,233,376,697,237,241,564
281,242,296,110,98,287,596,215,530,236,346,740,247,244,564
333,306,278,58,55,274,557,258,520,215,381,680,238,234,565
362,330,281,60,56,276,601,241,510,222,408,665,224,245,567
148,129,294,68,62,281,483,241,506,235,182,682,227,227,568
413,385,275,70,65,276,433,225,511,235,398,716,238,241,568
372,339,281,85,82,266,500,220,493,219,406,681,244,259,569
316,288,281,80,66,310,554,235,536,234,389,692,227,233,572
231,210,283,78,71,280,432,224,496,237,369,714,235,248,576
254,224,290,80,62,330,547,214,449,230,329,671,234,231,578
340,311,280,78,75,266,452,222,483,254,203,681,229,233,578
235,216,278,57,53,275,563,235,499,224,284,678,256,245,581
397,371,274,83,79,268,533,232,572,239,265,705,242,233,581
380,357,272,51,48,271,522,269,498,249,320,650,237,234,583
375,345,278,66,64,265,486,238,550,218,373,668,231,234,583
282,264,274,55,51,277,503,234,375,227,355,726,237,239,585
373,350,273,55,51,275,571,244,503,225,284,672,229,239,589
222,205,278,69,63,282,574,252,501,222,352,703,230,247,599
376,351,274,49,47,271,454,231,548,234,373,674,234,237,603
386,353,280,76,72,268,537,243,520,240,341,672,229,226,605
347,306,291,108,98,281,572,232,534,233,400,673,271,237,606
373,344,277,77,73,272,461,237,573,226,419,667,230,236,609
421,387,279,77,73,270,575,231,479,245,394,681,243,235,609
376,349,275,85,80,275,556,233,538,236,443,671,248,235,609
374,337,284,63,41,398,494,238,602,239,431,654,250,277,611
287,261,282,83,76,278,527,242,514,218,329,732,245,230,611
333,302,282,78,74,268,537,232,616,228,352,668,234,240,613
423,397,273,70,66,271,483,225,514,217,428,674,239,253,613
309,274,289,96,90,274,484,226,540,253,340,689,229,212,614
360,328,281,103,97,271,520,241,459,222,383,671,220,241,615
339,314,276,60,57,269,526,232,411,254,337,710,228,242,618
380,348,280,58,55,271,467,234,520,230,250,635,238,246,619
320,281,292,74,68,277,556,239,580,236,321,718,235,232,620
391,365,274,77,74,269,561,248,492,249,323,707,226,254,623
272,238,292,92,85,278,554,234,497,256,405,667,238,231,623
303,278,279,61,56,278,485,240,390,243,395,687,243,240,624
323,297,278,56,53,272,495,252,425,237,234,702,317,236,627
385,351,281,89,82,280,543,218,449,229,349,726,237,253,627
337,314,275,57,54,270,506,250,515,218,408,637,243,235,630
432,405,273,55,52,272,509,222,543,231,326,698,234,232,630
343,312,281,56,53,268,526,234,374,226,353,690,227,240,631
296,267,284,76,71,275,508,239,522,233,377,665,236,229,632
251,221,291,65,62,271,548,235,636,243,194,661,225,235,637
247,222,284,73,67,278,584,252,499,236,218,702,219,231,640
407,368,283,51,47,275,549,236,569,229,381,711,313,248,641
347,317,281,74,71,269,543,238,473,225,326,707,237,246,642
274,247,284,70,66,271,563,234,550,221,176,662,239,235,642
326,302,276,65,62,270,548,253,460,218,370,685,248,251,644
209,193,278,51,47,279,489,232,443,259,402,686,247,238,646
430,401,274,49,47,267,506,248,522,232,399,698,259,244,648
437,406,276,65,62,267,543,222,440,237,402,710,250,237,649
310,280,283,80,75,274,518,251,388,239,333,706,234,241,650
371,346,275,78,73,275,571,233,547,240,348,690,234,246,650
226,200,289,66,61,276,452,227,545,219,183,708,232,219,653
348,323,276,57,55,268,547,243,371,238,277,681,230,232,654
362,332,279,70,67,267,476,222,602,232,526,783,246,240,654
389,360,277,72,69,269,495,233,502,244,373,674,245,256,655
324,295,282,84,78,274,536,230,471,235,304,704,236,242,656
367,333,282,68,61,282,563,231,565,294,458,846,272,235,658
228,206,283,64,60,271,531,230,389,238,322,683,239,250,662
265,242,280,70,64,277,513,244,410,225,286,710,236,239,664
297,272,280,80,75,271,493,229,500,227,316,700,231,236,666
326,301,277,55,53,267,491,230,416,226,329,691,224,234,675
370,334,283,74,69,276,560,237,594,243,404,708,249,246,678
270,241,287,90,85,272,567,240,549,252,338,681,245,234,679
335,303,284,68,65,270,585,257,556,249,350,659,236,230,679
488,443,282,83,78,273,445,221,539,248,440,635,233,234,679
340,305,285,123,113,277,575,221,582,239,373,712,249,238,680
285,253,288,54,50,274,572,240,532,210,222,684,238,235,683
340,313,278,90,85,272,465,228,506,231,320,689,250,242,683
372,339,280,78,74,269,449,236,464,244,427,692,242,241,684
327,300,279,49,46,271,581,246,530,225,227,744,296,224,686
415,387,275,55,53,266,517,236,498,228,271,640,232,231,686
304,273,285,105,99,271,542,237,555,226,337,680,252,238,689
444,408,279,85,78,281,600,243,520,234,354,665,249,257,689
345,317,279,74,70,270,486,240,549,228,391,676,223,237,691
224,196,293,100,85,301,551,231,542,237,376,740,230,259,692
345,313,282,82,77,272,508,238,687,218,424,667,222,228,692
334,304,280,67,63,272,435,238,517,242,442,678,230,237,693
418,388,276,77,73,270,486,237,459,239,381,685,234,242,693
281,247,291,75,71,271,542,241,486,214,363,694,227,243,694
411,368,286,93,88,270,453,230,523,222,219,620,232,232,695
304,270,289,96,89,275,469,235,494,220,314,662,238,227,696
289,265,279,70,66,269,489,247,566,223,330,713,252,230,697
300,268,287,78,73,277,545,236,412,231,362,699,278,233,698
234,213,281,57,54,270,531,226,464,240,319,682,234,234,699
304,280,278,72,68,272,470,230,481,234,416,670,243,252,700
286,257,285,78,73,275,483,229,438,223,331,693,242,244,701
324,286,290,87,82,272,507,235,555,228,366,649,241,230,702
204,186,280,52,48,278,436,246,620,224,348,606,226,251,702
294,265,285,84,79,273,564,235,491,233,408,704,222,240,702
312,282,283,60,56,273,490,211,574,223,363,645,259,233,704
262,235,285,45,43,269,563,255,498,237,331,694,252,243,706
452,418,277,74,68,279,579,238,473,222,460,705,247,249,713
294,268,281,57,53,272,541,228,584,230,245,696,254,220,713
234,202,296,87,80,280,579,226,448,232,373,666,244,252,713
400,368,279,59,55,275,569,224,463,223,330,664,231,243,713
281,249,288,66,63,269,535,217,518,249,431,692,255,235,715
365,314,298,144,129,287,554,228,612,226,272,720,242,230,716
399,367,278,81,72,289,477,271,523,226,248,775,238,250,717
285,259,282,68,65,269,565,231,539,243,302,681,237,224,728
370,342,277,43,41,270,559,237,416,233,242,674,239,226,728
317,291,279,77,73,270,568,233,524,226,333,670,236,243,732
243,222,280,57,53,276,495,235,571,243,372,693,231,209,735
218,204,274,94,81,297,594,231,577,236,397,743,236,240,736
263,247,273,58,53,279,445,222,467,219,254,649,243,225,738
395,368,275,69,65,270,562,236,591,218,377,700,267,231,739
378,353,274,63,58,277,539,224,422,220,269,665,227,248,740
387,354,280,84,79,272,505,247,534,224,483,726,261,230,742
395,365,277,52,48,276,470,234,527,224,321,699,248,247,746
285,256,285,83,77,278,519,241,669,215,319,676,223,259,749
567,484,300,177,153,296,460,243,632,239,475,694,242,228,755
243,227,274,88,81,276,510,230,551,228,428,721,242,265,755
262,234,286,95,89,274,588,232,631,215,339,680,251,250,758
351,311,289,107,100,274,589,234,463,226,250,694,243,235,768
172,151,291,170,135,321,611,227,618,223,349,756,242,241,771
315,284,284,82,76,277,574,253,488,223,383,702,218,232,772
346,322,275,36,34,272,442,251,467,225,202,635,223,233,774
470,438,274,54,51,275,537,238,515,378,366,693,297,242,776
320,289,284,69,63,279,586,235,523,217,242,690,246,239,779
795,669,304,230,200,294,465,239,624,242,461,727,253,265,780
348,321,278,79,65,314,514,241,718,229,376,669,248,235,781
335,309,278,91,87,266,454,244,568,231,291,682,235,252,782
436,404,276,55,51,276,539,252,537,249,432,679,233,236,784
184,165,284,68,63,279,535,236,455,235,293,691,233,225,785
350,323,277,86,80,274,478,241,579,221,381,657,223,223,785
367,340,276,45,42,277,512,223,472,224,272,723,245,242,785
300,269,285,66,60,281,518,259,520,246,391,744,226,235,791
366,337,278,90,85,271,534,237,538,245,351,678,225,228,792
336,313,275,113,108,268,499,230,540,244,363,704,246,234,794
