experiment,day,mouse,tx,cdiffstrain,absweight,relweight,diarrhea,cdiffcfu,death
ks4,0,1,mnvc,ui,18.7,100,0,0,0
ks4,0,2,mnvc,ui,14,100,0,0,0
ks4,0,3,mnvc,st1.75,18.6,100,0,0,0
ks4,0,4,mnvc,st1.75,16.2,100,0,0,0
ks4,0,5,mnvc,st1.75,18.6,100,0,0,0
ks4,0,6,mnvc,st1.75,16.7,100,0,0,0
ks4,0,7,mnvc,st1.75,18,100,0,0,0
ks4,0,8,mnvc,st1.12,19.2,100,0,0,0
ks4,0,9,mnvc,st1.12,16.4,100,0,0,0
ks4,0,10,mnvc,st1.12,16.7,100,0,0,0
ks4,0,11,mnvc,st1.12,17.9,100,0,0,0
ks4,0,12,mnvc,st1.12,18.7,100,0,0,0
ks4,0,13,none,ui,18.2,100,0,0,0
ks4,0,14,none,ui,20.4,100,0,0,0
ks4,0,15,none,ui,17.8,100,0,0,0
ks4,0,16,none,st1.75,20.2,100,0,0,0
ks4,0,17,none,st1.75,19.4,100,0,0,0
ks4,0,18,none,st1.75,18.2,100,0,0,0
ks4,0,19,none,st1.75,19.9,100,0,0,0
ks4,0,20,none,st1.75,14.6,100,0,0,0
ks4,0,21,none,st1.12,16.3,100,0,0,0
ks4,0,22,none,st1.12,20,100,0,0,0
ks4,0,23,none,st1.12,17.7,100,0,0,0
ks4,0,24,none,st1.12,18.1,100,0,0,0
ks4,0,25,none,st1.12,20.1,100,0,0,0
ks4,1,1,mnvc,ui,19,101.6042781,0,0,0
ks4,1,2,mnvc,ui,14.7,105,0,0,0
ks4,1,3,mnvc,st1.75,18,96.77419355,0,14814814.81,0
ks4,1,4,mnvc,st1.75,17.2,106.1728395,0,47058823.53,0
ks4,1,5,mnvc,st1.75,20,107.5268817,0,1194444.444,0
ks4,1,6,mnvc,st1.75,17.9,107.1856287,0,52941176.47,0
ks4,1,7,mnvc,st1.75,17.9,99.44444444,0,6166666.667,0
ks4,1,8,mnvc,st1.12,20.2,105.2083333,0,23076923.08,0
ks4,1,9,mnvc,st1.12,17,103.6585366,0,37804878.05,0
ks4,1,10,mnvc,st1.12,16.8,100.5988024,0,50000000,0
ks4,1,11,mnvc,st1.12,19.6,109.4972067,0,0,0
ks4,1,12,mnvc,st1.12,18.8,100.5347594,0,0,0
ks4,1,13,none,ui,19,104.3956044,0,0,0
ks4,1,14,none,ui,21,102.9411765,0,0,0
ks4,1,15,none,ui,18.4,103.3707865,0,0,0
ks4,1,16,none,st1.75,20.6,101.980198,0,0,0
ks4,1,17,none,st1.75,19.9,102.5773196,0,0,0
ks4,1,18,none,st1.75,18.5,101.6483516,0,0,0
ks4,1,19,none,st1.75,21.3,107.0351759,0,0,0
ks4,1,20,none,st1.75,15.1,103.4246575,0,0,0
ks4,1,21,none,st1.12,16.3,100,0,0,0
ks4,1,22,none,st1.12,20,100,0,0,0
ks4,1,23,none,st1.12,17.7,100,0,0,0
ks4,1,24,none,st1.12,18.4,101.6574586,0,0,0
ks4,1,25,none,st1.12,20,99.50248756,0,0,0
ks4,2,1,mnvc,ui,20.7,110.6951872,0,NaN,0
ks4,2,2,mnvc,ui,15.2,108.5714286,0,NaN,0
ks4,2,3,mnvc,st1.75,18,96.77419355,0,NaN,0
ks4,2,4,mnvc,st1.75,17.8,109.8765432,0,NaN,0
ks4,2,5,mnvc,st1.75,20.6,110.7526882,0,NaN,0
ks4,2,6,mnvc,st1.75,17.4,104.1916168,0,NaN,0
ks4,2,7,mnvc,st1.75,18.3,101.6666667,0,NaN,0
ks4,2,8,mnvc,st1.12,17,88.54166667,1,NaN,0
ks4,2,9,mnvc,st1.12,15.3,93.29268293,1,NaN,0
ks4,2,10,mnvc,st1.12,15.6,93.41317365,1,NaN,0
ks4,2,11,mnvc,st1.12,17.1,95.53072626,1,NaN,0
ks4,2,12,mnvc,st1.12,17.3,92.51336898,1,NaN,0
ks4,2,13,none,ui,19.3,106.043956,0,NaN,0
ks4,2,14,none,ui,20.6,100.9803922,0,NaN,0
ks4,2,15,none,ui,18.3,102.8089888,0,NaN,0
ks4,2,16,none,st1.75,20.8,102.970297,0,NaN,0
ks4,2,17,none,st1.75,20.3,104.6391753,0,NaN,0
ks4,2,18,none,st1.75,18,98.9010989,0,NaN,0
ks4,2,19,none,st1.75,20.8,104.5226131,0,NaN,0
ks4,2,20,none,st1.75,15.2,104.109589,0,NaN,0
ks4,2,21,none,st1.12,16.7,102.4539877,0,NaN,0
ks4,2,22,none,st1.12,20.1,100.5,0,NaN,0
ks4,2,23,none,st1.12,17.9,101.1299435,0,NaN,0
ks4,2,24,none,st1.12,18.3,101.1049724,0,NaN,0
ks4,2,25,none,st1.12,19.7,98.00995025,0,NaN,0
ks4,3,1,mnvc,ui,20.8,111.2299465,0,NaN,0
ks4,3,2,mnvc,ui,15,107.1428571,0,NaN,0
ks4,3,3,mnvc,st1.75,19.2,103.2258065,0,NaN,0
ks4,3,4,mnvc,st1.75,17.6,108.6419753,0,NaN,0
ks4,3,5,mnvc,st1.75,20.8,111.827957,1,NaN,0
ks4,3,6,mnvc,st1.75,17.5,104.7904192,0,NaN,0
ks4,3,7,mnvc,st1.75,19.2,106.6666667,0,NaN,0
ks4,3,8,mnvc,st1.12,18.3,95.3125,1,NaN,0
ks4,3,9,mnvc,st1.12,14.3,87.19512195,1,NaN,0
ks4,3,10,mnvc,st1.12,15.1,90.41916168,1,NaN,0
ks4,3,11,mnvc,st1.12,17,94.97206704,1,NaN,0
ks4,3,12,mnvc,st1.12,17.2,91.97860963,1,NaN,0
ks4,3,13,none,ui,19.4,106.5934066,0,NaN,0
ks4,3,14,none,ui,20.6,100.9803922,0,NaN,0
ks4,3,15,none,ui,18.2,102.247191,0,NaN,0
ks4,3,16,none,st1.75,21,103.960396,0,NaN,0
ks4,3,17,none,st1.75,20,103.0927835,0,NaN,0
ks4,3,18,none,st1.75,18.1,99.45054945,0,NaN,0
ks4,3,19,none,st1.75,20.7,104.0201005,0,NaN,0
ks4,3,20,none,st1.75,15.4,105.4794521,0,NaN,0
ks4,3,21,none,st1.12,17.1,104.9079755,0,NaN,0
ks4,3,22,none,st1.12,20.5,102.5,0,NaN,0
ks4,3,23,none,st1.12,18.1,102.259887,0,NaN,0
ks4,3,24,none,st1.12,18.6,102.7624309,0,NaN,0
ks4,3,25,none,st1.12,19.8,98.50746269,0,NaN,0
ks4,7,1,mnvc,ui,20.8,111.2299465,0,0,0
ks4,7,2,mnvc,ui,15.4,110,0,0,0
ks4,7,3,mnvc,st1.75,19.1,102.688172,0,126595744.7,0
ks4,7,4,mnvc,st1.75,15.4,95.0617284,1,127118644.1,0
ks4,7,5,mnvc,st1.75,20.2,108.6021505,0,84482758.62,0
ks4,7,6,mnvc,st1.75,19,113.7724551,0,85937500,0
ks4,7,7,mnvc,st1.75,17.4,96.66666667,1,58333333.33,0
ks4,7,8,mnvc,st1.12,18.7,97.39583333,1,122857142.9,0
ks4,7,9,mnvc,st1.12,15.7,95.73170732,0,124074074.1,0
ks4,7,10,mnvc,st1.12,14.4,86.22754491,1,19534883.72,0
ks4,7,11,mnvc,st1.12,18.5,103.3519553,1,77205882.35,0
ks4,7,12,mnvc,st1.12,17.7,94.65240642,0,95652173.91,0
ks4,7,13,none,ui,19.2,105.4945055,0,0,0
ks4,7,14,none,ui,20.3,99.50980392,0,0,0
ks4,7,15,none,ui,18.5,103.9325843,0,0,0
ks4,7,16,none,st1.75,20.1,99.5049505,0,0,0
ks4,7,17,none,st1.75,19.4,100,0,0,0
ks4,7,18,none,st1.75,18.1,99.45054945,0,0,0
ks4,7,19,none,st1.75,20.2,101.5075377,0,0,0
ks4,7,20,none,st1.75,15.5,106.1643836,0,0,0
ks4,7,21,none,st1.12,16.8,103.0674847,0,0,0
ks4,7,22,none,st1.12,20.2,101,0,0,0
ks4,7,23,none,st1.12,17.4,98.30508475,0,0,0
ks4,7,24,none,st1.12,18.2,100.5524862,0,0,0
ks4,7,25,none,st1.12,18.9,94.02985075,0,0,0
ks10,0,1,none,ui,20,100,0,NaN,0
ks10,0,2,none,ui,18.7,100,0,NaN,0
ks10,0,3,none,ui,19.1,100,0,NaN,0
ks10,0,4,none,ui,19.1,100,0,NaN,0
ks10,0,5,none,ui,17.3,100,0,NaN,0
ks10,0,6,mnvc,ui,19.6,100,0,NaN,0
ks10,0,7,mnvc,ui,17.9,100,0,NaN,0
ks10,0,8,mnvc,ui,18,100,0,NaN,0
ks10,0,9,mnvc,ui,19.6,100,0,NaN,0
ks10,0,10,mnvc,ui,18.1,100,0,NaN,0
ks10,0,11,mnvc,st1.75,15.7,100,0,NaN,0
ks10,0,12,mnvc,st1.75,19.1,100,0,NaN,0
ks10,0,13,mnvc,st1.75,18.3,100,0,NaN,0
ks10,0,14,mnvc,st1.75,18.6,100,0,NaN,0
ks10,0,15,mnvc,st1.75,17.5,100,0,NaN,0
ks10,0,16,mnvc,st1.75,19.3,100,0,NaN,0
ks10,0,17,mnvc,st1.75,19.1,100,0,NaN,0
ks10,0,18,mnvc,st1.75,18.6,100,0,NaN,0
ks10,0,19,mnvc,st1.75,17,100,0,NaN,0
ks10,0,20,mnvc,st1.75,17.3,100,0,NaN,0
ks10,0,21,mnvc,st1.12,17.1,100,0,NaN,0
ks10,0,22,mnvc,st1.12,14.6,100,0,NaN,0
ks10,0,23,mnvc,st1.12,18.2,100,0,NaN,0
ks10,0,24,mnvc,st1.12,19.2,100,0,NaN,0
ks10,0,25,mnvc,st1.12,17,100,0,NaN,0
ks10,0,26,mnvc,st1.12,18,100,0,NaN,0
ks10,0,27,mnvc,st1.12,19.3,100,0,NaN,0
ks10,0,28,mnvc,st1.12,17.5,100,0,NaN,0
ks10,0,29,mnvc,st1.12,16.5,100,0,NaN,0
ks10,0,30,mnvc,st1.12,19.2,100,0,NaN,0
ks10,1,1,none,ui,18.6,93,0,NaN,0
ks10,1,2,none,ui,18.1,96.79144385,0,NaN,0
ks10,1,3,none,ui,18.4,96.33507853,0,NaN,0
ks10,1,4,none,ui,19.2,100.5235602,0,NaN,0
ks10,1,5,none,ui,17,98.26589595,0,NaN,0
ks10,1,6,mnvc,ui,19.1,97.44897959,0,0,0
ks10,1,7,mnvc,ui,18.9,105.5865922,0,0,0
ks10,1,8,mnvc,ui,18.4,102.2222222,0,0,0
ks10,1,9,mnvc,ui,19.2,97.95918367,0,0,0
ks10,1,10,mnvc,ui,18,99.44751381,0,NaN,0
ks10,1,11,mnvc,st1.75,15.8,100.6369427,0,0,0
ks10,1,12,mnvc,st1.75,19.7,103.1413613,0,62500000,0
ks10,1,13,mnvc,st1.75,18.6,101.6393443,0,43220338.98,0
ks10,1,14,mnvc,st1.75,19.1,102.688172,0,70000000,0
ks10,1,15,mnvc,st1.75,17.6,100.5714286,0,55555555.56,0
ks10,1,16,mnvc,st1.75,19.7,102.0725389,0,59375000,0
ks10,1,17,mnvc,st1.75,18.9,98.95287958,0,1250000,0
ks10,1,18,mnvc,st1.75,18.9,101.6129032,0,110377358.5,0
ks10,1,19,mnvc,st1.75,17.4,102.3529412,0,2000000,0
ks10,1,20,mnvc,st1.75,17.6,101.734104,0,0,0
ks10,1,21,mnvc,st1.12,17.6,102.9239766,0,55434782.61,0
ks10,1,22,mnvc,st1.12,15.3,104.7945205,0,37564102.56,0
ks10,1,23,mnvc,st1.12,18.6,102.1978022,0,23906250,0
ks10,1,24,mnvc,st1.12,19.9,103.6458333,0,22395833.33,0
ks10,1,25,mnvc,st1.12,18.2,107.0588235,0,81355932.2,0
ks10,1,26,mnvc,st1.12,18.7,103.8888889,0,39473684.21,0
ks10,1,27,mnvc,st1.12,19.2,99.48186528,0,0,0
ks10,1,28,mnvc,st1.12,17.9,102.2857143,0,30851063.83,0
ks10,1,29,mnvc,st1.12,16.6,100.6060606,0,73076.92308,0
ks10,1,30,mnvc,st1.12,18.8,97.91666667,0,0,0
ks10,2,1,none,ui,18.5,92.5,0,NaN,0
ks10,2,2,none,ui,18,96.25668449,0,NaN,0
ks10,2,3,none,ui,18.5,96.85863874,0,NaN,0
ks10,2,4,none,ui,19,99.47643979,0,NaN,0
ks10,2,5,none,ui,17.3,100,0,NaN,0
ks10,2,6,mnvc,ui,19.2,97.95918367,0,NaN,0
ks10,2,7,mnvc,ui,17.8,99.44134078,0,NaN,0
ks10,2,8,mnvc,ui,18,100,0,NaN,0
ks10,2,9,mnvc,ui,19,96.93877551,0,NaN,0
ks10,2,10,mnvc,ui,18.6,102.7624309,0,NaN,0
ks10,2,11,mnvc,st1.75,16.6,105.7324841,0,NaN,0
ks10,2,12,mnvc,st1.75,19.8,103.6649215,0,NaN,0
ks10,2,13,mnvc,st1.75,18.7,102.1857923,0,NaN,0
ks10,2,14,mnvc,st1.75,19.1,102.688172,0,NaN,0
ks10,2,15,mnvc,st1.75,17.7,101.1428571,0,NaN,0
ks10,2,16,mnvc,st1.75,20,103.626943,0,NaN,0
ks10,2,17,mnvc,st1.75,18.6,97.38219895,0,NaN,0
ks10,2,18,mnvc,st1.75,18.4,98.92473118,0,NaN,0
ks10,2,19,mnvc,st1.75,17.7,104.1176471,0,NaN,0
ks10,2,20,mnvc,st1.75,17.7,102.3121387,0,NaN,0
ks10,2,21,mnvc,st1.12,16.3,95.32163743,1,NaN,0
ks10,2,22,mnvc,st1.12,14.6,100,0,NaN,0
ks10,2,23,mnvc,st1.12,17.1,93.95604396,1,NaN,0
ks10,2,24,mnvc,st1.12,17.3,90.10416667,1,NaN,0
ks10,2,25,mnvc,st1.12,14.4,84.70588235,1,NaN,0
ks10,2,26,mnvc,st1.12,18,100,0,NaN,0
ks10,2,27,mnvc,st1.12,19.2,99.48186528,0,NaN,0
ks10,2,28,mnvc,st1.12,16.8,96,0,NaN,0
ks10,2,29,mnvc,st1.12,16,96.96969697,1,NaN,0
ks10,2,30,mnvc,st1.12,18.7,97.39583333,0,NaN,0
ks10,3,1,none,ui,18.6,93,0,NaN,0
ks10,3,2,none,ui,18.5,98.93048128,0,NaN,0
ks10,3,3,none,ui,18.7,97.90575916,0,NaN,0
ks10,3,4,none,ui,18.9,98.95287958,0,NaN,0
ks10,3,5,none,ui,17.8,102.8901734,0,NaN,0
ks10,3,6,mnvc,ui,19,96.93877551,0,NaN,0
ks10,3,7,mnvc,ui,18.4,102.7932961,0,NaN,0
ks10,3,8,mnvc,ui,18.2,101.1111111,0,NaN,0
ks10,3,9,mnvc,ui,19.4,98.97959184,0,NaN,0
ks10,3,10,mnvc,ui,19,104.9723757,0,NaN,0
ks10,3,11,mnvc,st1.75,14.7,93.63057325,1,NaN,0
ks10,3,12,mnvc,st1.75,19.9,104.1884817,0,NaN,0
ks10,3,13,mnvc,st1.75,19.3,105.4644809,0,NaN,0
ks10,3,14,mnvc,st1.75,19.4,104.3010753,0,NaN,0
ks10,3,15,mnvc,st1.75,18.3,104.5714286,0,NaN,0
ks10,3,16,mnvc,st1.75,19.9,103.1088083,0,NaN,0
ks10,3,17,mnvc,st1.75,18.9,98.95287958,0,NaN,0
ks10,3,18,mnvc,st1.75,19.2,103.2258065,0,NaN,0
ks10,3,19,mnvc,st1.75,18.2,107.0588235,0,NaN,0
ks10,3,20,mnvc,st1.75,16.8,97.10982659,0,NaN,0
ks10,3,21,mnvc,st1.12,15.8,92.39766082,1,NaN,0
ks10,3,22,mnvc,st1.12,15.3,104.7945205,0,NaN,0
ks10,3,23,mnvc,st1.12,16.6,91.20879121,1,NaN,0
ks10,3,24,mnvc,st1.12,16.2,84.375,1,NaN,0
ks10,3,25,mnvc,st1.12,14.5,85.29411765,0,NaN,0
ks10,3,26,mnvc,st1.12,18,100,0,NaN,0
ks10,3,27,mnvc,st1.12,19.3,100,1,NaN,0
ks10,3,28,mnvc,st1.12,16.5,94.28571429,1,NaN,0
ks10,3,29,mnvc,st1.12,14.8,89.6969697,1,NaN,0
ks10,3,30,mnvc,st1.12,17.9,93.22916667,1,NaN,0
ks10,4,1,none,ui,18.7,93.5,0,NaN,0
ks10,4,2,none,ui,18.1,96.79144385,0,NaN,0
ks10,4,3,none,ui,19,99.47643979,0,NaN,0
ks10,4,4,none,ui,19.5,102.0942408,0,NaN,0
ks10,4,5,none,ui,18,104.0462428,0,NaN,0
ks10,4,6,mnvc,ui,18.7,95.40816327,0,NaN,0
ks10,4,7,mnvc,ui,19.4,108.3798883,0,NaN,0
ks10,4,8,mnvc,ui,18.2,101.1111111,0,NaN,0
ks10,4,9,mnvc,ui,19.5,99.48979592,0,NaN,0
ks10,4,10,mnvc,ui,19.2,106.0773481,0,NaN,0
ks10,4,11,mnvc,st1.75,15.3,97.4522293,0,NaN,0
ks10,4,12,mnvc,st1.75,19.8,103.6649215,0,NaN,0
ks10,4,13,mnvc,st1.75,19.4,106.010929,0,NaN,0
ks10,4,14,mnvc,st1.75,19.6,105.3763441,0,NaN,0
ks10,4,15,mnvc,st1.75,18.4,105.1428571,0,NaN,0
ks10,4,16,mnvc,st1.75,20.4,105.6994819,0,NaN,0
ks10,4,17,mnvc,st1.75,19,99.47643979,0,NaN,0
ks10,4,18,mnvc,st1.75,19.5,104.8387097,0,NaN,0
ks10,4,19,mnvc,st1.75,18.4,108.2352941,0,NaN,0
ks10,4,20,mnvc,st1.75,17,98.26589595,0,NaN,0
ks10,4,21,mnvc,st1.12,15.3,89.47368421,1,NaN,0
ks10,4,22,mnvc,st1.12,15.6,106.8493151,0,NaN,0
ks10,4,23,mnvc,st1.12,16.5,90.65934066,1,NaN,0
ks10,4,24,mnvc,st1.12,17.6,91.66666667,1,NaN,0
ks10,4,25,mnvc,st1.12,16.8,98.82352941,0,NaN,0
ks10,4,26,mnvc,st1.12,17.5,97.22222222,1,NaN,0
ks10,4,27,mnvc,st1.12,16.3,84.45595855,1,NaN,0
ks10,4,28,mnvc,st1.12,15.6,89.14285714,1,NaN,0
ks10,4,29,mnvc,st1.12,14.9,90.3030303,0,NaN,0
ks10,4,30,mnvc,st1.12,17.9,93.22916667,1,NaN,0
ks10,5,1,none,ui,18.9,94.5,0,NaN,0
ks10,5,2,none,ui,19.1,102.1390374,0,NaN,0
ks10,5,3,none,ui,19.5,102.0942408,0,NaN,0
ks10,5,4,none,ui,19.5,102.0942408,0,NaN,0
ks10,5,5,none,ui,17.9,103.4682081,0,NaN,0
ks10,5,6,mnvc,ui,19,96.93877551,0,NaN,0
ks10,5,7,mnvc,ui,20.7,115.6424581,0,NaN,0
ks10,5,8,mnvc,ui,19.3,107.2222222,0,NaN,0
ks10,5,9,mnvc,ui,19.9,101.5306122,0,NaN,0
ks10,5,10,mnvc,ui,19.1,105.5248619,0,NaN,0
ks10,5,11,mnvc,st1.75,16.4,104.4585987,0,NaN,0
ks10,5,12,mnvc,st1.75,19.8,103.6649215,0,NaN,0
ks10,5,13,mnvc,st1.75,19.3,105.4644809,1,NaN,0
ks10,5,14,mnvc,st1.75,19.7,105.9139785,0,NaN,0
ks10,5,15,mnvc,st1.75,18.1,103.4285714,1,NaN,0
ks10,5,16,mnvc,st1.75,19.1,98.96373057,0,NaN,0
ks10,5,17,mnvc,st1.75,20.2,105.7591623,0,NaN,0
ks10,5,18,mnvc,st1.75,19.9,106.9892473,0,NaN,0
ks10,5,19,mnvc,st1.75,16.6,97.64705882,1,NaN,0
ks10,5,20,mnvc,st1.75,18.9,109.2485549,0,NaN,0
ks10,5,21,mnvc,st1.12,15,87.71929825,1,NaN,0
ks10,5,22,mnvc,st1.12,15.1,103.4246575,1,NaN,0
ks10,5,23,mnvc,st1.12,17.8,97.8021978,1,NaN,0
ks10,5,24,mnvc,st1.12,18.9,98.4375,1,NaN,0
ks10,5,25,mnvc,st1.12,15.8,92.94117647,1,NaN,0
ks10,5,26,mnvc,st1.12,17.6,97.77777778,1,NaN,0
ks10,5,27,mnvc,st1.12,NaN,NaN,NaN,NaN,1
ks10,5,28,mnvc,st1.12,16.7,95.42857143,0,NaN,0
ks10,5,29,mnvc,st1.12,14.1,85.45454545,1,NaN,0
ks10,5,30,mnvc,st1.12,18.6,96.875,0,NaN,0
ks10,7,1,none,ui,18.3,91.5,0,0,0
ks10,7,2,none,ui,19,101.6042781,0,0,0
ks10,7,3,none,ui,18.4,96.33507853,0,0,0
ks10,7,4,none,ui,19.3,101.0471204,0,0,0
ks10,7,5,none,ui,17.8,102.8901734,0,0,0
ks10,7,6,mnvc,ui,19.2,97.95918367,0,0,0
ks10,7,7,mnvc,ui,19.5,108.9385475,0,0,0
ks10,7,8,mnvc,ui,19.2,106.6666667,0,0,0
ks10,7,9,mnvc,ui,19.2,97.95918367,0,0,0
ks10,7,10,mnvc,ui,18.6,102.7624309,0,0,0
ks10,7,11,mnvc,st1.75,16.4,104.4585987,0,77777777.78,0
ks10,7,12,mnvc,st1.75,19.6,102.617801,0,164423076.9,0
ks10,7,13,mnvc,st1.75,18.2,99.45355191,0,79166666.67,0
ks10,7,14,mnvc,st1.75,19.5,104.8387097,0,37500000,0
ks10,7,15,mnvc,st1.75,17.7,101.1428571,0,35000000,0
ks10,7,16,mnvc,st1.75,18.7,96.89119171,0,59782608.7,0
ks10,7,17,mnvc,st1.75,19.5,102.0942408,0,500000000,0
ks10,7,18,mnvc,st1.75,19.5,104.8387097,0,55555555.56,0
ks10,7,19,mnvc,st1.75,17.5,102.9411765,0,117105263.2,0
ks10,7,20,mnvc,st1.75,18.2,105.2023121,0,42205882.35,0
ks10,7,21,mnvc,st1.12,15.6,91.22807018,1,97826086.96,0
ks10,7,22,mnvc,st1.12,15.5,106.1643836,0,98979591.84,0
ks10,7,23,mnvc,st1.12,17.8,97.8021978,0,220000000,0
ks10,7,24,mnvc,st1.12,18.7,97.39583333,0,64285714.29,0
ks10,7,25,mnvc,st1.12,16.5,97.05882353,1,160000000,0
ks10,7,26,mnvc,st1.12,17.1,95,1,120967741.9,0
ks10,7,28,mnvc,st1.12,16.9,96.57142857,0,156140350.9,0
ks10,7,29,mnvc,st1.12,14.1,85.45454545,1,151666666.7,0
ks10,7,30,mnvc,st1.12,18.3,95.3125,0,169642857.1,0
ks1,0,1,mnvc,st1.58,21.4,100,0,NaN,0
ks1,0,2,mnvc,st1.58,19.6,100,0,NaN,0
ks1,0,3,mnvc,st1.58,18.9,100,0,NaN,0
ks1,0,4,mnvc,st1.58,19.4,100,0,NaN,0
ks1,0,5,mnvc,st1.58,19.7,100,0,NaN,0
ks1,0,6,mnvc,st1.62,19.9,100,0,NaN,0
ks1,0,8,mnvc,st1.62,19.7,100,0,NaN,0
ks1,0,9,mnvc,st1.62,19.6,100,0,NaN,0
ks1,0,10,mnvc,st1.62,19.9,100,0,NaN,0
ks1,0,11,mnvc,st1.75,21,100,0,NaN,0
ks1,0,12,mnvc,st1.75,20.3,100,0,NaN,0
ks1,0,13,mnvc,st1.75,19.8,100,0,NaN,0
ks1,0,14,mnvc,st1.75,18.9,100,0,NaN,0
ks1,0,15,mnvc,st1.75,20,100,0,NaN,0
ks1,0,16,mnvc,vpi10463,21.1,100,0,NaN,0
ks1,0,17,mnvc,vpi10463,19.2,100,0,NaN,0
ks1,0,18,mnvc,vpi10463,18.6,100,0,NaN,0
ks1,0,19,mnvc,vpi10463,18.7,100,0,NaN,0
ks1,0,20,mnvc,vpi10463,19.4,100,0,NaN,0
ks1,1,1,mnvc,st1.58,22,102.8037383,0,45555555.56,0
ks1,1,2,mnvc,st1.58,19.5,99.48979592,0,113874.3455,0
ks1,1,3,mnvc,st1.58,19.7,104.2328042,0,24159663.87,0
ks1,1,4,mnvc,st1.58,20,103.0927835,0,17342879.87,0
ks1,1,5,mnvc,st1.58,19.1,96.95431472,0,61514.19558,0
ks1,1,6,mnvc,st1.62,19.9,100,0,29288702.93,0
ks1,1,8,mnvc,st1.62,18.7,94.92385787,0,24000000,0
ks1,1,9,mnvc,st1.62,19.9,101.5306122,0,5944798.301,0
ks1,1,10,mnvc,st1.62,20.6,103.5175879,0,45036764.71,0
ks1,1,11,mnvc,st1.75,18.7,89.04761905,0,3389830.508,0
ks1,1,12,mnvc,st1.75,18.9,93.10344828,0,459183.6735,0
ks1,1,13,mnvc,st1.75,20,101.010101,0,70281124.5,0
ks1,1,14,mnvc,st1.75,17.3,91.53439153,0,19591.1414,0
ks1,1,15,mnvc,st1.75,20.6,103,0,41284403.67,0
ks1,1,16,mnvc,vpi10463,21.5,101.8957346,0,35897435.9,0
ks1,1,17,mnvc,vpi10463,19.9,103.6458333,0,58651026.39,0
ks1,1,18,mnvc,vpi10463,19.1,102.688172,0,57620817.84,0
ks1,1,19,mnvc,vpi10463,19.4,103.7433155,0,47120418.85,0
ks1,1,20,mnvc,vpi10463,19.2,98.96907216,0,224458.2043,0
ks1,2,1,mnvc,st1.58,19.7,92.05607477,1,NaN,0
ks1,2,2,mnvc,st1.58,17.3,88.26530612,1,NaN,0
ks1,2,3,mnvc,st1.58,17.8,94.17989418,1,NaN,0
ks1,2,4,mnvc,st1.58,17.8,91.75257732,1,NaN,0
ks1,2,5,mnvc,st1.58,19.2,97.46192893,0,NaN,0
ks1,2,6,mnvc,st1.62,17.6,88.44221106,1,NaN,0
ks1,2,8,mnvc,st1.62,17.5,88.83248731,1,NaN,0
ks1,2,9,mnvc,st1.62,17.2,87.75510204,1,NaN,0
ks1,2,10,mnvc,st1.62,18.8,94.47236181,1,NaN,0
ks1,2,11,mnvc,st1.75,19.3,91.9047619,0,NaN,0
ks1,2,12,mnvc,st1.75,19.6,96.55172414,0,NaN,0
ks1,2,13,mnvc,st1.75,20.7,104.5454545,0,NaN,0
ks1,2,14,mnvc,st1.75,17.4,92.06349206,0,NaN,0
ks1,2,15,mnvc,st1.75,20.6,103,0,NaN,0
ks1,2,16,mnvc,vpi10463,18.4,87.20379147,1,NaN,0
ks1,2,17,mnvc,vpi10463,16.5,85.9375,1,NaN,0
ks1,2,18,mnvc,vpi10463,16,86.02150538,1,NaN,0
ks1,2,19,mnvc,vpi10463,16.1,86.09625668,1,NaN,0
ks1,2,20,mnvc,vpi10463,16.5,85.05154639,1,NaN,0
ks1,3,1,mnvc,st1.58,19.5,91.12149533,1,NaN,0
ks1,3,2,mnvc,st1.58,17,86.73469388,1,NaN,0
ks1,3,3,mnvc,st1.58,18.5,97.88359788,1,NaN,0
ks1,3,4,mnvc,st1.58,18.6,95.87628866,1,NaN,0
ks1,3,5,mnvc,st1.58,18.8,95.43147208,1,NaN,0
ks1,3,6,mnvc,st1.62,18.3,91.95979899,1,NaN,0
ks1,3,8,mnvc,st1.62,19.2,97.46192893,1,NaN,0
ks1,3,9,mnvc,st1.62,18.2,92.85714286,1,NaN,0
ks1,3,10,mnvc,st1.62,18.9,94.97487437,1,NaN,0
ks1,3,11,mnvc,st1.75,20.5,97.61904762,0,NaN,0
ks1,3,12,mnvc,st1.75,20.5,100.9852217,0,NaN,0
ks1,3,13,mnvc,st1.75,20.9,105.5555556,0,NaN,0
ks1,3,14,mnvc,st1.75,19.7,104.2328042,0,NaN,0
ks1,3,15,mnvc,st1.75,20.8,104,0,NaN,0
ks1,3,16,mnvc,vpi10463,17.1,81.04265403,1,NaN,0
ks1,3,17,mnvc,vpi10463,15,78.125,1,NaN,0
ks1,3,18,mnvc,vpi10463,NaN,NaN,NaN,NaN,1
ks1,3,19,mnvc,vpi10463,NaN,NaN,NaN,NaN,1
ks1,3,20,mnvc,vpi10463,14.4,74.22680412,1,NaN,0
ks1,4,1,mnvc,st1.58,19.5,91.12149533,1,NaN,0
ks1,4,2,mnvc,st1.58,17.7,90.30612245,1,NaN,0
ks1,4,3,mnvc,st1.58,16.7,88.35978836,1,NaN,0
ks1,4,4,mnvc,st1.58,17.6,90.72164948,1,NaN,0
ks1,4,5,mnvc,st1.58,18.6,94.41624365,1,NaN,0
ks1,4,6,mnvc,st1.62,18.4,92.46231156,1,NaN,0
