"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
280,252,285,109,102,272,238,227,598,641,392,734,634,233,59
306,262,298,88,80,282,250,224,500,489,487,760,699,271,60
264,236,286,114,104,281,240,217,568,435,512,676,514,237,60
452,413,280,78,71,281,243,209,491,581,403,723,676,252,60
273,247,284,75,71,272,246,274,441,521,121,742,538,250,61
398,356,287,106,99,273,247,239,553,421,399,757,611,279,62
317,293,277,114,107,271,233,202,529,718,361,737,585,276,63
489,441,284,132,127,267,251,213,508,548,458,729,611,255,63
295,264,287,89,81,279,250,197,536,490,419,653,552,259,64
243,209,298,81,76,273,229,224,549,651,324,705,618,250,64
341,306,285,49,46,273,258,214,505,472,389,694,460,240,67
419,394,273,65,61,271,244,190,571,615,480,708,686,300,67
308,277,284,78,71,281,236,257,557,583,327,748,631,247,68
274,244,287,111,102,278,261,209,504,477,482,756,668,258,68
404,375,276,58,54,275,251,210,543,624,402,727,515,272,69
278,245,290,53,50,274,240,193,490,571,432,704,668,256,72
239,213,288,35,33,273,249,252,411,533,155,706,617,244,73
420,375,287,150,137,280,246,224,653,407,539,714,613,257,73
266,238,286,84,79,271,242,253,523,553,246,664,537,227,74
373,346,276,58,55,271,234,214,356,568,394,729,625,272,75
442,397,285,109,103,271,243,200,577,678,441,664,462,260,81
303,265,293,85,80,273,251,185,537,649,452,704,640,266,81
369,325,290,59,56,268,248,203,533,446,479,683,512,257,81
299,276,278,108,100,277,245,233,459,473,298,698,472,257,82
312,269,297,107,100,272,246,207,638,544,516,659,640,267,86
447,397,288,121,111,279,279,239,563,673,486,736,662,293,88
511,465,281,104,99,269,238,213,509,527,395,678,528,258,89
407,372,280,75,70,275,261,229,474,494,326,757,703,262,90
205,172,304,103,93,283,253,323,583,684,189,738,668,253,94
391,365,274,58,55,270,246,219,613,591,421,656,540,260,94
355,321,283,82,78,269,254,241,526,605,272,705,587,257,95
474,442,274,55,52,272,247,219,544,712,438,696,591,270,96
330,297,284,88,83,272,258,236,445,523,353,661,421,249,97
316,289,281,80,74,279,271,267,564,552,386,679,632,239,98
288,262,281,77,71,277,263,191,465,615,377,703,501,269,98
518,467,284,116,109,274,240,206,509,406,456,666,511,249,99
347,310,287,66,63,269,252,231,609,466,424,686,512,266,102
247,217,291,83,74,284,242,274,574,607,413,736,578,243,102
224,195,294,49,45,281,249,222,578,371,396,670,547,245,104
326,292,285,68,63,280,246,246,483,424,274,704,551,227,104
421,382,282,84,81,265,248,190,485,620,469,743,677,265,106
361,327,282,82,77,273,241,213,599,624,395,731,587,271,106
315,281,287,59,56,270,249,262,516,569,273,710,575,248,106
379,345,281,68,63,277,255,268,558,675,374,699,601,271,107
348,307,291,96,86,285,241,230,539,654,411,664,637,264,108
320,289,284,92,80,293,259,255,576,588,442,729,645,269,109
304,256,304,144,131,282,274,228,578,674,329,751,679,269,109
307,279,282,79,73,277,242,227,431,477,422,713,617,256,111
439,398,282,50,47,268,246,231,475,437,357,687,584,234,113
318,285,285,70,63,281,245,249,525,582,422,740,694,246,114
376,319,301,105,95,283,251,222,487,656,475,738,624,266,114
239,191,320,87,77,288,247,223,556,478,432,688,586,245,114
365,329,284,119,114,265,260,224,530,692,340,716,536,260,114
326,291,287,70,65,278,249,262,511,472,348,730,580,247,115
318,289,282,83,78,272,256,249,498,511,242,698,540,255,115
355,327,278,106,99,274,255,206,572,607,340,718,598,239,116
526,494,272,74,70,273,258,240,652,556,283,699,591,251,117
357,306,299,136,123,282,274,198,593,600,488,733,643,227,118
395,356,284,79,76,268,253,213,615,560,487,764,582,281,118
213,188,289,92,82,286,274,237,406,507,246,694,599,274,118
290,257,290,49,46,271,244,266,498,560,312,706,613,241,118
312,279,286,97,91,274,237,213,556,452,409,672,554,257,119
371,338,281,73,70,269,247,244,472,403,308,718,550,239,120
432,400,277,59,58,258,225,237,484,449,281,682,476,228,123
258,208,318,84,71,302,243,243,548,492,353,774,625,230,123
446,417,274,123,114,277,251,191,561,603,438,743,438,269,124
312,270,296,94,88,272,239,229,580,547,422,648,520,255,124
326,296,282,69,64,276,255,248,520,377,384,735,554,223,125
292,268,280,83,78,273,269,299,396,563,375,717,679,230,126
300,267,287,128,119,276,251,208,617,498,381,665,468,232,126
374,343,279,88,84,271,257,233,539,484,297,692,590,238,128
316,282,288,67,63,275,246,249,495,516,229,688,583,259,129
315,292,276,94,85,283,237,222,553,376,313,765,682,232,130
372,333,287,67,64,269,255,191,531,590,391,752,639,287,133
376,332,290,90,84,276,265,221,582,453,451,695,500,243,133
330,292,289,104,97,276,237,237,551,607,442,693,629,251,133
520,477,279,111,107,265,246,226,560,466,392,678,499,231,133
408,377,277,59,55,271,254,226,599,713,400,720,608,261,135
390,354,282,80,75,273,241,204,467,678,358,688,573,261,135
370,335,283,114,105,277,272,231,577,500,415,680,569,256,135
367,336,279,65,61,272,263,206,493,481,365,637,585,238,136
334,306,279,58,54,275,241,199,669,416,376,682,566,225,136
399,361,283,76,72,272,237,237,551,532,431,735,595,246,138
400,365,281,87,82,271,241,227,556,469,360,724,666,231,143
475,437,278,86,81,272,251,214,564,518,453,735,592,250,143
361,325,284,100,92,279,246,222,535,626,405,705,654,233,144
286,232,315,72,66,277,251,270,605,673,418,729,663,282,144
212,166,328,78,70,286,253,245,609,542,442,726,572,240,147
331,299,284,82,77,272,244,240,635,597,397,682,650,253,147
373,331,288,95,88,277,266,187,525,533,402,648,621,266,150
352,312,289,115,107,277,249,224,626,567,394,665,575,254,150
450,420,274,64,62,264,245,223,560,622,341,647,621,237,151
465,429,278,73,71,263,239,202,479,361,412,757,590,249,152
248,217,293,56,51,279,235,204,558,525,429,667,628,252,155
394,342,295,125,107,299,244,241,595,498,329,628,517,256,155
304,271,288,73,69,273,256,238,553,575,434,718,587,264,158
381,350,279,74,72,265,245,197,507,506,479,721,668,236,160
324,287,289,90,83,277,248,235,523,604,395,702,541,260,163
283,256,284,74,68,279,247,231,582,415,298,699,519,229,164
400,372,275,64,59,274,252,271,566,680,427,735,579,258,165
297,270,282,72,67,275,258,280,493,641,261,718,618,247,166
280,242,296,66,62,272,249,267,590,637,350,731,586,259,170
478,428,286,86,81,271,227,217,585,469,466,732,666,251,170
420,382,282,94,89,272,237,216,538,558,426,696,438,248,170
426,403,271,91,86,271,237,231,588,452,390,681,535,228,171
235,200,301,111,101,280,243,280,507,544,336,706,601,236,173
249,219,292,109,95,294,262,253,599,615,426,685,605,274,173
451,421,274,86,80,277,245,226,606,579,446,698,654,269,173
371,333,285,101,93,278,250,239,423,662,442,786,679,232,174
298,273,279,137,126,279,227,190,592,667,272,745,590,250,177
299,261,293,50,47,268,231,200,554,562,231,689,513,237,180
493,449,281,78,71,279,275,285,535,600,419,757,533,264,180
350,320,280,63,59,271,231,230,507,553,321,697,588,232,180
372,334,285,86,79,276,249,241,530,590,401,763,634,263,181
302,223,346,115,99,298,262,192,500,700,519,755,695,297,181
430,402,274,135,126,273,232,193,571,619,413,700,512,242,183
281,241,298,93,85,280,248,236,452,536,337,639,440,256,183
361,327,283,97,91,273,239,236,555,556,442,669,552,263,184
366,330,284,90,84,272,264,134,578,712,192,740,658,245,186
459,418,281,83,77,276,226,201,532,650,370,715,664,261,187
286,254,289,86,80,277,247,227,561,596,413,723,576,248,188
325,295,282,96,90,273,253,217,610,653,405,709,574,259,190
648,597,278,106,101,271,253,220,597,646,525,748,588,262,191
407,374,279,70,63,281,239,232,573,587,396,720,669,262,191
349,321,278,48,46,267,250,229,375,495,312,727,622,231,191
315,279,289,149,139,274,232,216,423,515,461,694,584,252,192
424,387,280,84,75,286,255,201,596,376,438,750,689,239,193
365,323,289,79,73,275,228,212,541,511,380,687,543,247,194
456,423,276,51,49,269,236,211,446,481,331,649,520,236,194
501,433,296,94,87,276,258,200,583,573,508,727,557,248,195
340,306,284,80,76,270,257,234,524,638,451,718,594,244,195
253,225,287,103,95,277,250,209,556,580,309,755,582,248,196
268,233,294,65,59,281,237,243,421,369,246,696,504,226,196
509,480,272,78,73,273,255,207,617,560,478,730,649,234,198
417,383,279,94,90,267,257,234,511,375,361,730,636,254,198
468,438,274,56,54,267,255,186,509,545,333,703,536,246,199
446,404,282,62,57,278,258,241,596,383,436,599,398,274,199
485,450,276,82,77,272,258,278,518,579,290,759,609,248,199
400,357,286,86,80,276,245,260,598,609,333,730,597,237,199
472,439,275,63,59,271,234,218,484,551,401,673,573,249,200
405,369,281,63,60,270,240,243,548,426,293,687,554,221,202
360,332,278,116,106,281,244,219,585,438,400,715,429,246,202
254,225,289,100,94,273,254,216,578,628,466,769,675,250,203
316,268,302,87,83,269,249,238,604,536,394,675,361,262,204
490,452,277,79,76,267,230,230,590,352,368,631,377,252,204
269,248,278,58,52,281,241,222,622,484,490,704,594,299,205
387,358,277,75,71,270,241,206,463,421,372,667,514,235,208
626,546,293,146,134,280,263,227,586,669,459,730,653,238,208
212,171,318,78,71,278,239,268,548,561,434,674,674,249,209
400,350,292,98,94,268,245,220,534,551,504,730,655,247,209
420,384,280,92,86,273,230,217,591,704,486,755,658,257,209
362,328,283,65,61,273,250,236,515,533,282,686,603,236,211
430,388,283,92,88,266,249,247,489,520,424,743,584,229,212
288,258,285,61,54,286,241,240,476,588,235,745,652,255,213
319,277,295,78,68,293,262,345,569,641,219,733,449,231,214
242,208,298,95,86,283,248,241,548,384,291,766,659,250,215
364,341,273,53,50,272,239,255,412,520,342,698,577,243,217
402,359,286,93,85,279,241,194,572,660,421,753,655,275,217
310,284,279,58,53,281,245,239,474,377,376,733,582,255,217
352,318,283,100,94,272,251,223,512,465,271,715,583,239,220
207,192,277,64,57,288,250,238,682,419,430,650,486,294,220
428,395,277,73,69,271,238,222,514,541,421,741,630,252,221
293,257,292,74,70,272,253,224,516,526,364,702,364,243,221
354,318,285,75,70,273,269,257,452,601,363,774,661,250,223
380,356,273,49,48,264,252,232,531,484,270,639,445,236,223
362,339,273,64,61,269,233,209,581,600,328,692,624,254,224
334,301,285,95,89,274,256,229,550,642,510,717,600,267,225
388,351,283,61,59,265,236,254,514,632,445,704,630,276,225
298,266,287,64,60,275,272,312,327,608,148,735,603,234,225
384,353,279,81,78,265,237,197,501,439,442,694,570,239,229
323,284,291,78,71,283,262,247,561,585,404,694,493,239,230
255,206,317,115,103,287,276,222,541,522,481,719,487,250,230
191,161,302,72,65,284,252,261,476,534,345,691,595,244,232
414,387,274,65,61,274,243,220,393,494,454,768,584,244,234
335,299,286,70,67,268,235,309,422,575,336,717,579,221,234
379,335,290,173,165,269,249,223,602,346,472,717,586,250,238
301,267,288,67,63,273,259,258,578,545,291,727,636,242,241
347,313,284,79,73,277,230,203,504,497,387,688,485,250,246
343,310,283,90,84,273,236,220,491,574,462,749,681,273,247
299,271,283,80,74,276,236,236,450,552,407,672,558,260,248
461,413,286,133,119,284,262,224,541,489,377,659,576,241,250
359,328,281,79,71,284,240,190,572,649,494,735,618,256,259
404,375,276,73,70,265,245,202,473,563,397,677,579,236,259
341,303,288,93,72,331,238,227,618,619,289,714,665,263,259
371,336,282,92,86,274,235,241,517,391,436,686,579,245,259
335,299,287,95,86,282,239,183,472,569,416,704,633,256,260
296,271,280,98,88,284,243,218,476,597,323,699,659,243,261
376,345,279,103,100,264,247,223,502,552,410,701,591,224,261
279,241,297,112,101,282,249,194,621,609,502,670,607,265,261
273,236,296,128,118,277,256,247,575,485,516,787,679,260,262
296,260,292,98,90,277,257,194,553,686,334,727,626,305,264
439,402,279,79,75,272,228,195,607,673,462,711,636,268,265
376,353,273,90,80,290,247,235,536,522,394,659,497,262,266
371,335,283,81,75,276,256,218,600,615,322,672,510,239,267
319,292,279,75,71,274,262,224,560,426,338,714,472,230,268
345,301,294,69,64,273,251,188,550,627,505,758,599,288,268
518,488,272,53,48,281,251,205,599,614,337,742,671,250,269
317,284,286,59,55,274,241,263,501,415,318,669,490,239,269
550,503,280,100,96,266,246,219,548,525,335,655,587,259,270
460,424,278,83,79,269,236,209,520,559,425,700,591,248,270
397,364,280,57,50,289,258,219,568,414,413,665,557,245,271
431,383,288,76,71,272,242,215,524,566,432,682,513,269,272
373,335,285,59,56,269,261,224,531,411,424,712,599,238,272
174,140,319,158,141,287,241,233,570,649,402,755,672,264,272
320,280,293,106,99,276,234,195,428,629,479,722,614,266,273
318,284,286,92,84,281,249,223,564,594,386,742,601,235,274
402,365,282,88,80,281,249,221,584,440,426,697,407,256,277
449,432,266,48,46,266,237,214,695,580,244,684,500,223,277
466,432,276,58,56,265,241,214,548,366,407,693,539,229,277
452,402,288,78,76,265,228,212,518,465,325,637,454,234,278
277,246,289,62,58,274,261,219,514,556,420,735,682,265,278
384,350,281,73,69,271,242,265,578,492,331,651,560,247,279
294,259,290,103,93,285,256,289,420,578,270,694,599,250,279
445,408,279,78,74,270,238,243,540,412,422,767,646,233,280
281,243,296,75,67,288,262,276,517,584,133,729,589,255,281
398,356,286,101,95,272,258,186,587,639,389,727,665,250,283
362,326,284,84,81,267,257,216,571,552,389,740,617,263,283
402,361,285,87,80,278,239,237,556,534,385,754,458,237,283
299,266,287,93,86,277,260,272,551,604,449,725,596,259,284
553,519,273,97,92,271,246,209,527,517,409,678,609,238,285
307,282,279,90,85,272,231,221,549,545,361,705,598,243,286
345,316,279,90,85,271,256,246,563,480,285,675,558,277,286
361,323,286,91,86,271,249,210,571,568,362,581,503,228,289
423,388,279,81,76,272,237,227,517,476,324,694,488,240,289
509,470,277,77,73,268,236,222,546,481,462,764,647,227,289
367,325,289,73,66,280,262,207,579,549,411,703,525,248,290
172,155,284,100,87,293,233,236,536,370,443,714,651,244,291
376,342,281,65,60,275,227,237,502,498,437,724,625,276,291
310,268,296,77,70,281,243,176,587,737,418,710,617,295,291
486,442,281,76,71,276,247,229,564,402,410,656,514,248,291
491,439,286,122,112,280,245,237,576,758,397,749,691,299,294
386,342,289,78,73,274,240,244,423,696,239,713,591,257,295
301,259,297,63,60,268,251,233,520,443,439,720,594,236,295
507,449,289,104,98,273,247,201,549,615,448,740,498,240,296
325,292,285,124,114,278,265,233,576,547,449,734,612,256,296
316,288,281,86,80,272,257,252,471,477,373,695,661,254,297
423,390,278,70,65,274,249,228,504,462,347,698,484,258,300
364,322,290,82,75,279,230,235,578,359,463,709,575,227,303
502,469,274,63,60,269,235,183,581,575,510,673,585,285,304
287,247,297,80,74,274,260,233,562,421,334,696,474,242,304
383,343,286,90,84,276,242,222,350,459,362,737,616,232,304
388,355,280,95,90,270,230,221,440,495,413,694,594,267,304
577,533,277,138,123,287,237,221,548,597,458,730,393,260,304
350,324,276,61,59,266,234,240,518,417,321,719,649,226,304
291,261,286,68,65,267,261,222,356,608,407,738,626,270,305
332,286,297,94,88,274,273,248,510,507,434,706,621,248,308
261,223,300,73,68,277,249,250,510,470,436,725,588,252,308
333,290,294,96,90,275,239,233,441,667,452,749,655,266,308
367,339,277,77,73,270,245,219,510,495,378,713,457,266,309
414,385,275,96,87,284,248,218,543,739,391,743,480,295,310
331,294,289,77,72,275,233,238,541,415,457,699,568,242,310
265,227,298,111,97,292,260,206,540,685,486,692,683,270,315
363,330,282,71,65,277,243,228,528,494,380,724,626,250,315
223,204,281,66,60,279,253,268,571,558,338,692,483,257,315
590,537,281,89,83,275,250,214,559,565,449,736,626,271,317
437,403,278,75,73,266,258,220,493,534,457,728,585,265,320
267,241,284,72,67,277,256,221,605,438,460,755,600,266,321
392,345,291,119,110,277,270,183,617,629,485,747,690,264,325
380,342,284,63,58,276,247,258,507,546,431,698,568,240,325
399,366,279,90,86,268,245,225,607,548,394,708,645,231,326
268,234,294,124,112,284,249,225,558,420,422,744,665,245,329
231,197,300,81,74,281,250,266,538,533,397,712,480,252,331
266,240,283,61,57,274,249,244,505,669,408,750,630,251,332
336,307,280,50,48,267,240,199,508,629,444,694,644,278,334
343,315,279,62,57,278,228,243,568,525,409,717,600,271,334
273,243,288,121,111,278,252,197,579,611,469,734,655,269,339
347,309,288,68,64,276,250,259,337,427,317,706,399,250,342
342,306,286,55,53,269,259,214,642,592,508,711,658,296,342
346,311,285,78,73,271,240,246,619,471,362,725,612,230,342
261,227,295,129,120,275,247,210,538,543,483,730,517,251,342
282,251,287,77,71,279,245,230,524,556,331,722,672,262,344
360,327,282,73,69,269,251,204,597,607,403,726,627,269,346
425,390,279,83,79,269,265,167,532,638,404,748,744,257,349
256,221,297,97,88,280,247,197,567,596,238,700,580,247,350
478,444,276,78,75,267,238,229,513,514,414,710,565,238,350
282,246,293,99,91,280,237,227,567,360,294,627,496,254,352
292,255,293,100,91,280,249,203,541,648,432,731,476,263,353
466,427,279,79,75,268,234,214,494,532,398,713,578,245,354
451,422,274,85,80,272,239,224,633,521,424,636,525,266,355
212,191,284,54,49,280,245,248,667,514,362,660,527,223,355
457,407,287,78,73,274,263,247,535,528,326,652,513,244,356
499,470,272,70,66,271,251,224,501,538,239,690,367,253,357
291,264,282,79,74,271,252,215,590,537,376,621,579,239,359
428,396,277,71,69,263,225,132,547,712,407,723,743,262,359
308,253,312,123,114,275,248,197,624,456,516,717,588,281,359
334,295,289,49,45,278,240,218,577,636,380,690,651,254,360
534,499,274,156,142,282,253,209,629,731,531,717,728,295,364
396,358,283,70,68,266,246,188,516,574,438,699,647,251,364
416,386,275,75,73,265,260,221,591,614,309,707,660,234,366
415,375,283,124,118,269,230,246,625,643,449,726,515,271,366
502,466,276,91,86,271,265,250,492,440,413,719,587,255,367
281,249,288,72,69,270,253,204,640,504,477,736,656,274,367
387,353,281,102,97,269,252,229,581,526,457,682,621,250,368
307,281,280,67,61,280,256,258,460,550,345,703,581,242,369
386,348,284,73,68,273,244,222,524,488,321,720,497,224,371
318,276,295,111,103,278,250,239,430,373,429,630,523,249,371
332,302,281,59,54,278,247,255,527,592,397,749,624,252,372
297,268,284,66,60,280,245,253,469,469,363,697,658,262,372
483,453,273,51,46,280,252,226,581,415,475,704,570,260,373
482,440,280,99,93,272,259,205,599,684,407,709,617,265,373
467,434,276,105,101,266,247,215,591,400,436,760,690,237,374
282,258,280,67,62,275,242,283,559,516,256,715,626,232,378
240,207,297,97,90,274,262,172,566,597,396,703,555,268,379
420,375,287,66,62,274,261,223,559,447,427,728,655,250,379
409,375,279,60,56,278,253,234,512,470,408,688,641,243,382
404,375,276,118,113,268,259,229,568,582,393,704,598,281,385
307,271,289,85,79,275,262,227,531,573,385,632,562,265,385
351,314,286,61,55,284,253,232,533,693,357,701,532,271,387
384,342,287,82,75,280,279,210,566,703,515,740,599,274,388
423,382,284,124,116,274,242,252,558,744,457,692,624,297,388
399,359,285,130,120,279,234,233,549,498,429,706,605,247,389
287,254,289,93,86,276,244,240,564,523,239,733,629,225,389
298,254,300,104,97,276,236,223,602,380,450,673,517,250,389
487,447,279,66,62,273,234,232,494,515,373,717,615,248,390
389,356,280,58,55,267,234,243,566,630,351,706,555,278,390
295,245,308,120,104,294,255,253,561,623,470,641,553,235,391
348,318,281,65,62,267,235,209,513,700,228,707,626,272,391
382,349,280,75,70,275,230,217,615,486,316,706,601,249,394
461,416,284,126,120,269,249,243,527,426,434,656,438,258,395
442,411,275,79,75,271,238,236,524,510,373,681,584,252,396
336,310,278,67,63,272,240,217,555,496,220,693,568,245,398
257,212,311,94,83,289,265,289,534,556,378,712,592,243,400
312,270,296,84,77,278,251,245,566,384,336,719,503,256,402
328,293,286,98,90,278,250,200,471,561,415,667,580,259,405
415,380,280,74,70,271,228,220,494,507,398,696,576,229,407
507,449,289,121,115,268,259,191,590,553,408,589,586,229,407
372,332,287,91,86,270,221,205,543,664,332,712,534,267,408
301,264,292,68,63,278,250,236,456,560,376,791,682,267,408
476,440,277,112,108,267,239,288,490,615,449,743,671,257,410
282,252,286,70,67,268,255,268,531,449,342,742,689,250,410
285,252,289,65,60,279,235,268,568,575,348,623,447,236,410
303,278,279,89,85,266,240,195,582,651,285,711,661,234,412
269,239,288,70,64,278,257,213,461,558,338,724,563,234,414
344,304,290,85,77,283,271,185,574,559,386,720,636,254,417
434,397,280,63,61,265,266,193,560,562,274,675,519,242,420
261,232,287,74,69,274,245,243,538,406,416,673,537,258,420
387,352,281,117,110,273,236,243,551,521,418,731,625,242,421
274,210,334,82,74,287,245,242,495,484,435,690,381,242,422
255,220,296,78,72,277,236,229,599,441,358,682,623,251,423
294,263,286,88,82,277,242,195,584,576,397,722,667,249,423
247,214,296,86,78,282,248,231,550,590,413,717,596,250,424
426,376,290,130,123,271,266,233,599,378,467,732,641,239,425
401,369,279,115,108,275,267,230,549,502,352,703,595,247,425
384,344,285,106,99,272,239,208,415,547,451,738,579,271,425
439,401,280,87,82,270,246,221,594,599,466,735,612,282,426
336,307,280,73,69,268,246,245,388,511,302,689,489,240,427
431,397,278,79,74,276,241,210,613,494,392,758,666,244,429
399,357,286,109,100,278,243,226,606,532,437,757,665,263,429
313,277,289,67,63,273,271,285,542,589,215,734,655,233,434
355,322,282,61,57,276,230,242,545,565,227,694,649,238,435
373,335,285,73,68,275,244,231,544,473,355,726,587,230,437
316,283,286,84,80,271,255,214,566,669,440,715,591,231,437
315,271,298,89,82,276,265,249,575,587,401,690,633,259,438
308,290,272,132,113,298,244,228,556,642,360,698,534,264,440
257,221,297,96,83,297,273,240,498,674,251,741,647,263,441
355,324,280,74,70,273,256,216,451,578,394,669,602,235,443
354,330,275,46,42,284,253,261,577,577,445,722,581,229,443
298,249,306,114,101,291,263,291,501,675,308,775,665,234,443
453,415,279,79,76,268,232,216,523,592,145,717,625,247,444
199,165,309,94,85,284,263,214,367,514,348,720,572,247,445
280,241,298,61,57,272,250,248,560,600,386,698,553,252,447
295,271,279,96,91,271,247,212,653,568,395,719,614,262,447
410,366,286,119,112,274,244,233,488,494,444,667,482,249,448
267,241,284,83,75,280,248,219,488,668,284,713,478,258,449
342,304,288,93,84,286,252,254,536,733,332,711,579,272,452
336,299,288,89,82,279,253,235,594,408,428,659,526,248,453
406,380,274,71,65,280,260,242,435,567,424,700,605,233,453
257,216,304,89,81,280,242,272,587,599,302,694,633,256,453
379,335,290,86,79,278,269,254,461,366,349,646,457,246,454
262,221,304,92,87,271,245,197,607,672,530,751,650,281,455
328,286,294,96,90,273,244,206,510,579,365,730,571,256,456
306,276,284,55,52,271,246,230,533,574,320,664,424,262,458
393,346,290,86,80,275,244,235,550,597,389,710,617,263,459
303,268,289,62,59,271,241,245,474,465,445,701,445,260,462
404,369,280,70,67,271,274,212,445,614,216,724,628,246,462
318,291,280,72,65,282,258,310,507,613,349,766,701,229,463
294,271,278,73,67,278,244,237,600,649,372,685,528,260,463
335,283,303,92,84,280,243,182,580,557,394,709,509,291,464
214,185,296,63,57,285,233,233,528,526,151,747,602,258,466
342,314,279,60,54,285,247,218,460,442,377,667,447,238,468
314,281,286,86,75,293,291,258,530,543,256,719,618,239,469
277,252,281,80,75,272,240,269,511,544,303,731,665,241,470
371,328,289,124,113,282,262,166,572,751,521,736,643,298,471
452,412,281,84,79,273,234,232,584,620,485,736,589,263,473
391,357,280,72,68,271,226,215,582,582,394,718,532,251,474
295,257,294,92,84,281,278,184,557,627,410,740,617,270,474
353,328,276,76,70,276,236,233,514,580,358,712,617,250,474
457,373,313,155,135,295,241,219,580,772,453,733,608,311,474
355,325,280,55,52,273,238,262,427,471,281,742,640,233,474
317,289,281,59,55,277,242,236,452,548,359,671,565,235,475
191,169,289,81,75,277,263,260,510,713,383,717,605,240,476
307,270,291,95,87,281,233,232,580,548,212,729,656,248,478
365,325,288,68,64,270,268,180,600,661,359,773,685,274,479
436,396,282,83,76,277,249,249,525,467,369,692,662,251,479
