"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
469,420,285,114,109,268,237,217,412,573,405,697,471,252,46
424,394,276,96,90,274,232,240,560,653,425,731,681,287,47
339,296,293,106,101,268,264,210,566,553,457,746,623,267,54
370,325,292,118,112,270,258,233,590,361,519,720,560,289,55
361,327,283,88,83,272,248,240,543,646,423,732,614,276,58
337,295,292,89,81,281,259,238,559,559,463,747,621,253,63
350,318,282,56,53,271,241,241,481,587,336,668,478,234,65
418,367,292,91,84,278,271,252,563,594,419,707,613,273,69
346,306,289,59,55,273,251,231,421,454,455,718,508,252,71
475,437,278,117,109,274,273,219,618,467,467,666,652,253,72
334,295,290,83,79,267,239,242,454,468,400,735,615,224,72
318,281,290,91,80,290,260,295,392,563,358,766,574,245,72
174,160,278,46,43,272,254,224,667,517,432,715,425,295,73
218,186,301,93,85,280,245,227,629,558,501,687,573,281,73
292,253,296,88,80,282,256,213,592,587,428,698,561,248,73
291,259,289,80,72,286,234,224,679,399,356,710,448,240,75
457,419,279,82,79,266,255,241,616,525,406,703,661,266,77
374,344,278,67,64,269,239,251,506,355,427,721,657,254,81
387,356,279,53,51,263,232,274,610,621,482,772,629,279,82
457,426,275,88,83,274,254,186,577,644,452,685,613,276,82
447,421,272,56,56,256,235,244,482,505,343,719,522,215,84
274,249,282,59,49,305,233,246,584,502,403,712,629,266,84
275,244,289,53,49,276,251,232,545,485,284,721,598,223,88
331,295,288,92,85,276,247,255,411,549,282,669,628,255,90
270,252,275,99,90,281,248,212,550,559,361,670,468,250,91
397,361,281,66,62,272,255,230,553,484,277,734,628,239,93
365,325,287,70,67,269,234,248,575,609,506,673,560,305,96
399,363,281,62,59,268,241,216,494,404,290,719,645,246,101
345,287,308,130,110,302,268,268,623,530,312,720,406,256,102
286,257,284,83,78,271,241,202,503,559,393,710,521,249,104
337,301,287,79,71,284,237,225,576,610,259,737,650,273,105
328,286,294,97,89,278,251,202,503,631,474,726,608,273,108
423,378,286,73,67,278,235,203,566,681,355,691,552,262,110
328,295,284,73,68,278,259,236,510,579,401,732,635,254,111
277,241,294,86,80,275,229,239,553,493,383,771,677,248,113
318,270,302,105,96,281,241,220,509,609,419,688,605,255,116
325,294,283,81,76,272,247,223,526,442,293,713,563,218,116
264,236,286,67,60,285,255,271,551,474,373,735,688,232,117
328,285,294,65,62,272,287,208,588,649,456,784,632,253,119
288,260,284,93,87,273,229,244,367,545,379,736,478,224,120
484,454,273,72,68,270,268,185,672,588,549,718,617,293,120
243,213,293,72,62,298,275,288,638,446,445,666,569,292,120
276,236,300,64,60,274,238,187,579,617,379,697,486,256,120
446,409,280,65,61,270,214,198,462,653,422,709,591,258,122
365,334,279,76,72,270,223,226,583,483,365,688,635,235,124
361,323,286,109,103,271,240,257,544,602,472,727,645,263,126
559,522,274,115,110,269,245,240,609,442,392,612,575,254,128
319,285,287,114,104,282,245,219,562,529,390,769,613,242,130
420,364,295,116,108,275,249,232,633,496,488,715,446,239,133
358,315,290,83,77,276,250,192,584,602,456,764,655,272,134
336,306,281,61,58,270,252,201,483,698,420,752,677,281,138
208,180,297,83,76,280,237,268,583,466,222,691,655,245,141
378,354,273,60,57,270,250,226,437,455,331,715,567,251,143
411,373,282,211,195,277,261,206,572,634,382,700,635,256,150
351,313,288,82,76,275,249,234,498,460,353,737,678,243,151
337,301,287,96,91,269,245,238,453,655,376,734,606,243,152
428,391,280,100,94,272,257,194,575,599,334,715,619,255,153
535,482,284,129,124,267,263,203,626,474,482,737,638,265,154
257,231,285,75,69,277,266,250,413,571,107,793,686,246,156
437,391,286,83,76,279,257,186,588,643,529,698,558,311,156
362,334,278,56,55,263,220,226,555,516,339,725,631,254,158
292,243,307,95,87,280,270,200,613,460,395,621,478,266,161
349,310,288,80,73,280,243,226,505,401,404,686,619,246,161
323,294,281,111,101,283,241,240,612,545,359,728,566,250,163
215,179,308,106,95,283,255,188,663,607,543,722,588,313,164
242,199,310,66,61,275,240,238,504,361,358,709,474,253,165
204,174,300,73,65,285,254,216,491,474,294,691,559,250,170
367,326,288,88,83,272,223,226,492,521,409,660,499,252,172
378,332,291,93,81,294,283,232,644,429,485,713,592,279,172
443,399,284,58,54,274,253,257,516,374,293,608,388,231,172
432,393,281,90,86,271,230,254,550,632,386,695,616,270,176
215,192,287,55,51,275,271,307,531,597,114,718,611,231,176
626,592,271,77,74,268,251,233,606,454,402,676,512,264,178
241,217,284,58,53,281,254,253,512,488,328,699,537,251,179
424,383,284,93,86,278,258,191,559,635,436,747,623,256,179
269,231,299,83,76,282,248,248,512,502,439,753,575,248,179
582,518,287,117,108,278,259,245,655,673,494,789,630,281,179
406,372,279,60,57,270,260,248,435,572,444,749,545,237,180
334,303,282,79,74,275,239,240,488,529,441,700,645,246,181
257,223,295,110,100,283,269,237,332,390,244,687,464,242,182
391,349,287,79,75,271,237,214,502,531,404,758,576,255,183
252,224,288,65,60,276,244,253,489,539,315,691,464,247,186
319,294,278,46,44,269,248,241,490,473,192,727,581,242,191
193,172,286,75,67,286,257,177,596,670,458,725,642,239,193
274,246,286,63,60,267,244,294,574,567,385,681,572,258,193
718,596,309,305,243,321,297,232,626,606,560,750,670,281,194
483,451,274,101,95,271,252,199,523,553,349,707,603,236,195
268,234,293,57,54,275,231,223,342,369,250,689,521,252,205
236,196,309,95,87,280,222,236,479,564,386,687,571,257,209
559,499,287,115,105,281,250,236,572,639,517,736,567,296,211
320,287,286,88,80,280,235,266,517,469,321,685,553,236,211
289,243,304,85,77,282,250,263,502,605,401,715,544,248,212
252,222,290,77,69,286,235,227,433,418,367,609,412,248,215
243,228,272,64,60,274,277,239,616,541,489,708,584,316,218
610,559,279,129,85,387,253,231,612,445,452,718,471,253,220
453,407,285,74,70,272,267,185,575,592,404,713,583,251,221
255,228,287,56,55,264,230,209,443,525,227,745,558,267,225
269,225,305,88,80,281,256,254,506,497,487,691,383,273,230
217,193,288,52,48,276,251,248,339,451,384,705,554,257,231
302,266,290,53,50,272,260,274,434,616,400,748,581,259,234
494,459,276,56,53,269,250,217,545,546,281,659,673,250,235
251,231,279,52,48,275,248,300,481,656,286,731,533,237,236
344,311,283,60,56,276,246,232,467,604,355,747,611,258,240
318,292,279,49,47,270,246,250,424,579,265,704,483,242,241
228,191,305,76,68,284,253,227,571,489,311,672,650,238,245
349,305,293,92,85,277,238,240,516,668,313,708,473,269,246
487,433,288,101,96,269,260,215,583,648,402,703,648,259,246
261,232,288,74,70,272,234,254,485,616,393,711,473,258,247
505,471,275,63,61,268,245,205,596,631,463,725,622,271,251
386,349,283,93,86,276,247,199,412,688,337,686,594,276,254
649,618,269,61,58,269,245,199,506,504,478,735,646,271,255
271,240,289,57,52,281,229,255,515,565,290,727,602,244,257
436,410,272,98,90,280,250,183,517,597,399,752,719,255,258
302,279,277,103,94,280,257,224,582,360,412,685,545,243,260
242,210,294,72,65,282,252,302,419,619,197,786,598,262,261
339,309,280,69,66,267,270,274,565,640,323,693,577,256,261
214,181,302,89,74,305,249,225,702,612,512,712,572,306,263
492,454,277,81,78,267,262,300,616,767,438,720,544,272,264
390,353,283,98,89,282,241,221,594,578,310,698,600,235,265
263,223,301,142,129,282,233,213,616,609,427,630,599,270,266
357,324,282,76,72,270,239,227,516,353,510,690,470,246,266
302,269,287,59,56,273,239,272,386,435,216,714,587,243,266
383,354,277,56,54,266,245,235,537,593,466,770,601,251,269
335,291,294,97,90,278,245,227,408,517,138,703,534,238,272
346,314,282,87,81,276,247,237,492,638,455,743,657,258,276
436,361,309,172,155,284,259,229,503,601,485,694,548,268,276
377,334,289,85,79,276,251,237,509,373,473,708,555,259,276
242,208,297,113,100,289,261,218,549,497,321,640,560,245,277
266,233,292,83,76,277,269,235,552,524,402,690,469,264,284
272,237,294,93,86,276,262,283,549,616,400,723,596,261,285
435,388,287,134,122,282,258,271,633,722,365,721,673,274,286
444,396,287,113,106,272,236,228,574,577,482,688,572,242,288
296,270,280,73,68,272,234,225,516,522,417,721,613,249,288
383,339,290,101,95,272,241,211,423,406,399,678,517,259,288
346,300,296,58,53,276,246,260,391,528,423,731,463,250,289
354,325,278,76,72,270,240,232,606,407,356,769,635,246,291
312,285,280,49,48,263,247,217,585,376,319,645,538,251,291
412,382,276,66,61,277,244,212,613,515,322,674,567,240,295
229,198,297,81,75,277,227,223,455,488,426,688,472,237,295
494,454,279,78,75,268,228,215,590,507,457,744,594,232,298
361,317,292,80,77,269,247,208,578,592,401,686,545,234,299
283,256,284,94,87,274,254,247,545,535,360,745,530,253,300
481,454,272,100,93,275,237,154,515,648,417,711,640,265,301
267,245,279,52,48,275,234,243,680,657,131,785,600,245,301
473,431,281,116,109,272,249,224,599,528,427,660,532,254,302
440,409,275,61,59,266,245,211,582,626,375,709,563,247,303
283,258,281,81,74,281,272,254,550,525,329,641,547,238,304
312,272,294,108,97,285,237,227,535,401,389,684,465,276,306
269,249,277,46,41,285,253,251,392,559,323,704,583,243,307
341,310,282,71,68,270,245,226,568,694,449,751,634,314,310
551,515,274,102,98,268,256,191,548,596,468,746,641,255,314
346,304,291,78,73,271,260,218,650,448,424,702,600,281,314
351,326,276,73,67,279,232,218,509,514,407,669,595,261,315
286,254,288,84,77,277,249,243,553,403,376,693,522,249,316
300,249,308,121,110,282,279,300,547,722,355,704,575,246,316
303,272,286,54,52,268,242,245,416,448,333,673,568,239,317
355,329,276,108,102,272,271,218,609,681,458,707,648,273,320
398,349,292,101,95,271,258,211,572,542,368,691,612,258,321
388,355,280,62,56,285,233,252,527,481,343,692,668,237,324
300,268,286,77,72,276,250,240,510,514,442,634,367,285,326
314,286,281,71,66,278,254,240,604,527,426,712,488,262,328
303,275,281,74,67,281,245,220,592,491,433,706,560,279,328
538,487,283,117,104,288,248,239,560,689,487,741,559,298,329
478,448,273,61,58,269,249,209,655,623,521,753,656,311,334
507,468,277,62,59,269,261,190,674,441,552,742,669,323,335
362,320,290,107,99,277,239,196,497,552,418,677,603,242,335
275,243,290,65,60,276,238,252,480,487,246,692,641,251,336
438,405,277,90,84,273,257,155,637,700,439,774,653,239,336
422,389,277,80,77,267,223,206,513,525,272,720,563,255,339
423,376,288,88,79,285,254,238,487,414,361,722,606,246,339
413,362,292,122,116,270,256,241,599,443,423,618,514,266,340
443,410,277,57,54,271,247,209,378,570,349,728,553,263,342
444,414,275,70,67,269,231,278,504,677,377,739,522,258,342
316,281,288,138,130,272,252,245,572,539,415,680,476,233,346
375,345,278,82,78,267,244,220,553,452,430,743,594,250,348
304,275,282,53,50,273,216,234,531,684,455,724,573,275,350
326,278,299,99,93,274,226,227,557,603,438,723,593,262,350
246,220,286,68,63,278,246,219,604,550,389,686,573,241,353
328,290,289,82,77,273,250,221,567,594,182,712,552,229,353
249,220,289,124,115,276,267,217,585,605,340,703,513,249,354
446,408,280,94,84,287,249,226,487,574,416,611,602,248,358
449,403,285,94,88,274,258,210,544,601,459,758,706,241,358
324,297,279,51,46,283,253,221,571,517,371,717,579,244,358
348,289,309,107,95,286,252,190,558,721,502,727,568,276,360
303,271,287,139,125,286,247,233,618,634,379,632,580,245,367
301,266,289,115,106,278,264,193,564,616,491,699,589,243,369
411,371,284,74,67,282,256,240,536,596,405,722,653,260,370
279,240,298,106,96,281,245,257,584,665,393,740,680,244,374
233,207,289,75,69,280,247,240,567,581,455,719,638,257,376
357,321,285,75,70,274,253,240,591,506,467,696,469,255,377
309,279,284,95,91,267,251,211,662,610,388,687,587,269,379
286,245,299,119,112,272,247,235,551,515,575,780,677,275,379
299,270,284,88,82,274,237,240,540,417,289,668,595,248,381
285,250,292,75,69,279,241,215,554,619,455,697,634,266,384
347,311,285,93,87,273,251,220,599,525,311,712,463,236,385
295,249,303,75,66,294,269,297,566,618,163,730,703,223,388
245,222,283,68,63,276,243,204,483,579,361,715,621,238,389
444,415,274,55,51,278,257,244,380,459,402,699,528,253,389
292,261,286,76,72,270,240,247,417,431,307,677,519,264,390
390,366,273,68,64,272,234,265,495,468,440,730,711,248,390
274,240,293,82,77,271,236,250,449,427,245,725,413,238,391
335,298,288,94,88,273,256,213,526,455,376,692,456,257,397
325,286,290,102,97,271,236,221,536,598,401,654,634,250,397
588,538,280,74,71,267,236,198,586,574,447,682,590,255,398
431,391,282,96,91,270,256,216,565,527,451,710,559,266,398
252,225,287,87,81,272,238,268,561,560,285,741,542,243,402
282,253,285,83,75,283,259,231,530,565,301,724,462,244,402
424,383,283,85,81,269,260,262,547,548,345,630,570,254,402
322,279,295,100,87,295,234,286,598,605,410,736,626,253,403
298,271,282,90,85,272,235,212,513,423,147,698,599,229,403
320,280,293,78,71,281,237,249,580,516,300,743,540,236,404
304,272,286,81,75,277,247,207,470,564,370,691,650,236,407
322,291,282,58,54,272,246,206,561,658,302,703,612,270,409
309,270,294,94,84,284,245,256,583,526,474,706,619,260,410
392,367,274,116,113,264,243,190,610,612,412,720,711,272,412
211,187,288,102,90,290,234,209,558,518,497,725,562,248,413
319,278,294,115,106,279,254,216,539,518,354,757,645,240,414
442,407,278,73,68,274,246,239,444,473,264,712,497,259,420
296,259,292,113,101,286,252,221,607,412,535,749,623,229,424
459,430,273,75,67,285,257,231,576,568,263,707,503,233,426
293,260,288,67,63,272,224,164,638,651,469,735,613,293,426
232,210,283,55,50,283,251,254,545,509,405,703,514,245,427
263,234,288,90,81,283,253,226,549,552,394,698,626,250,427
373,331,288,74,67,285,250,220,507,430,409,736,682,237,428
286,240,305,105,98,276,237,195,549,628,454,704,664,268,430
491,466,270,64,62,262,241,215,593,506,393,712,551,249,430
367,341,276,81,76,271,243,226,562,497,412,701,577,238,432
367,320,294,120,110,281,235,239,412,591,347,762,572,245,434
305,270,289,84,76,283,249,229,528,598,456,733,559,265,436
271,243,286,88,79,285,259,251,541,503,342,665,509,247,439
302,268,289,85,79,276,242,333,462,653,306,723,647,262,440
365,333,281,90,85,272,248,268,577,637,433,742,644,235,442
415,366,290,76,69,281,248,223,624,608,400,713,646,267,442
414,380,279,75,71,270,232,253,550,479,419,680,572,244,443
474,436,278,73,70,270,262,222,433,612,413,742,640,258,446
320,290,282,92,88,267,229,183,563,588,411,699,638,247,448
319,290,282,100,94,273,240,260,556,591,234,704,602,236,452
365,325,287,73,67,277,235,225,461,638,441,719,687,280,452
266,201,338,123,74,423,256,213,574,476,150,774,634,240,452
289,228,325,88,80,282,239,213,643,591,431,723,665,234,453
437,402,278,74,71,265,245,222,589,397,398,725,635,258,455
257,237,277,52,48,275,278,205,676,519,510,693,619,292,458
316,271,298,89,79,287,250,222,548,504,485,687,675,260,461
302,280,276,85,80,273,252,225,627,574,336,680,498,250,465
229,204,287,79,72,280,243,245,582,628,450,730,634,256,470
423,385,281,78,74,269,242,229,572,572,394,714,550,274,471
325,280,298,132,124,273,242,233,509,574,406,638,562,253,475
489,446,281,106,92,294,253,227,560,374,522,793,448,255,476
340,302,288,98,92,274,249,246,570,597,448,708,559,264,477
184,160,294,93,87,273,239,249,597,634,477,720,606,332,478
220,184,307,141,130,277,233,247,557,614,438,704,574,252,480
267,230,296,79,74,275,240,241,554,559,408,719,665,262,480
302,261,296,99,89,285,254,257,580,422,438,695,507,258,480
511,478,274,72,67,274,273,257,572,708,479,745,641,265,481
462,431,274,102,94,276,262,205,544,603,455,701,604,261,481
290,263,282,69,65,275,248,212,596,511,260,715,515,255,483
185,158,300,90,82,280,236,215,547,463,380,654,581,243,488
467,429,279,98,93,271,241,210,616,650,386,729,649,264,489
380,341,285,95,87,278,249,220,501,616,433,691,587,259,490
333,298,286,109,102,271,249,156,573,681,483,745,579,263,490
243,193,321,101,88,293,279,340,477,757,163,766,624,272,491
449,418,275,94,89,270,242,210,605,542,508,727,659,258,493
394,356,283,95,92,264,229,213,544,570,390,666,546,275,495
418,387,276,71,68,267,261,259,534,526,342,718,573,263,495
333,308,276,69,64,277,250,269,511,595,315,729,616,242,496
336,300,286,124,114,278,249,232,592,511,463,726,503,248,496
421,379,284,108,104,267,242,236,458,640,426,734,642,246,498
231,199,297,127,114,286,245,249,572,601,403,673,464,261,498
355,316,287,114,104,281,253,173,563,564,459,750,611,242,502
492,458,276,73,68,273,245,186,481,635,388,726,624,245,507
299,272,281,64,60,275,239,260,583,626,328,744,632,233,509
217,204,272,134,119,287,258,255,506,560,316,721,534,249,512
392,360,279,89,86,266,249,164,586,555,460,743,684,264,513
363,320,290,102,96,273,232,207,597,596,445,769,663,268,518
327,279,301,111,101,283,252,206,617,568,439,720,639,240,519
293,251,299,73,67,280,263,232,482,575,420,721,568,261,520
284,250,290,119,111,276,240,257,551,694,402,760,642,298,522
479,447,274,69,65,271,258,199,526,561,410,673,638,255,527
333,290,294,83,77,274,234,223,470,483,460,669,545,257,528
431,382,289,81,77,271,243,219,589,590,477,704,643,249,530
306,271,289,97,89,280,241,207,460,677,390,756,656,281,531
322,287,287,96,89,277,243,193,599,653,374,706,625,277,535
395,363,278,64,61,271,248,250,514,510,320,739,620,246,535
309,277,286,56,54,266,256,257,501,416,291,671,540,241,541
343,310,283,72,68,268,246,240,538,434,409,719,643,254,549
355,296,306,71,60,301,242,257,642,684,476,729,547,288,550
294,268,281,96,87,283,257,239,527,394,253,786,697,245,552
363,329,282,95,90,269,241,227,557,515,392,672,416,240,553
271,224,310,84,76,284,241,223,585,521,504,736,698,267,554
383,346,283,77,74,268,233,221,520,564,371,736,670,269,555
406,370,281,91,85,274,242,240,585,441,367,662,526,240,555
481,416,296,149,137,278,243,245,616,654,442,693,625,275,555
243,217,287,80,72,286,258,263,484,394,398,674,435,255,558
273,244,287,81,77,269,253,246,297,530,232,697,490,215,558
297,257,295,75,70,274,243,239,558,565,408,648,598,267,559
299,267,286,79,73,276,243,279,473,458,293,746,540,228,561
376,322,299,108,101,273,260,264,527,549,348,748,511,234,566
308,265,298,97,88,280,259,185,553,704,440,761,565,299,566
493,455,277,59,57,266,245,198,516,500,301,675,499,249,567
319,289,282,58,55,269,266,254,541,508,338,678,577,243,570
355,327,277,87,81,275,253,273,512,571,263,699,583,254,574
316,279,289,66,59,285,237,212,511,543,391,718,637,243,582
285,252,290,122,107,291,243,222,597,526,421,656,599,239,583
401,361,284,80,75,273,242,261,470,507,323,709,597,251,583
360,334,276,73,68,276,240,249,515,516,298,729,657,245,586
383,340,288,129,119,277,256,217,507,636,467,715,657,248,588
338,306,283,88,81,278,251,243,578,538,429,734,614,256,589
370,332,285,68,63,277,267,265,484,553,294,709,560,241,592
389,359,277,51,49,267,245,235,513,593,371,694,579,231,597
385,337,292,82,78,270,257,238,593,499,389,674,573,257,598
298,266,287,64,60,275,245,266,590,619,453,697,539,268,599
567,519,280,83,79,271,221,200,576,521,370,729,650,240,599
385,351,280,85,80,272,247,188,705,541,483,714,547,247,603
439,406,277,61,59,264,261,196,492,597,478,736,584,252,603
388,357,278,83,78,272,244,249,542,372,443,657,488,251,606
331,288,294,92,85,275,246,231,628,358,386,767,635,237,607
361,333,277,76,71,272,248,226,389,349,356,757,581,244,609
451,412,280,102,93,279,269,207,582,677,386,719,617,276,611
325,292,285,121,114,272,252,247,442,513,313,685,571,249,612
433,403,275,81,77,270,246,224,520,577,352,699,582,256,612
269,241,285,116,111,269,259,221,678,464,548,747,675,322,612
427,375,292,96,90,273,238,232,569,590,449,700,635,253,614
382,342,285,97,92,270,239,225,571,424,444,720,658,245,616
285,248,294,82,76,277,238,187,649,613,368,721,625,260,616
277,254,280,57,54,274,240,209,554,464,271,672,552,250,617
538,501,275,64,62,264,236,249,446,701,388,681,607,268,620
481,444,277,57,55,264,240,228,573,637,340,721,619,241,621
240,214,288,79,70,286,239,256,645,572,381,730,643,253,624
344,315,279,61,58,268,254,211,498,449,297,752,566,251,624
291,270,277,52,50,269,240,231,448,465,439,713,455,235,627
258,233,283,72,64,286,263,242,485,407,495,737,598,265,629
484,436,284,81,75,275,243,227,550,351,366,677,371,244,631
487,438,285,98,91,277,239,225,517,493,458,727,441,262,632
335,290,296,93,86,278,241,202,519,568,408,729,586,251,638
365,331,283,60,58,265,260,191,540,506,424,693,599,258,638
437,404,277,132,123,274,225,263,389,644,377,705,556,271,640
277,250,283,72,68,272,236,260,541,542,314,742,667,236,640
161,145,284,53,48,277,245,159,742,649,485,703,685,326,641
366,334,281,65,52,319,259,254,586,622,326,728,661,251,641
274,233,301,107,97,283,284,271,474,566,430,769,572,258,642
328,308,273,67,62,276,228,232,539,500,349,722,586,245,644
385,351,281,67,64,267,260,225,527,523,438,682,564,231,645
495,483,262,70,66,273,215,218,690,611,216,695,416,230,652
407,354,294,144,130,284,246,236,546,697,490,756,549,275,658
476,439,278,86,80,275,243,197,615,585,439,657,554,236,659
336,295,292,79,74,275,259,236,559,575,389,704,547,242,659
389,350,285,71,67,272,242,224,571,594,385,702,620,252,662
233,195,305,73,67,282,252,242,530,473,397,647,482,234,664
299,260,295,108,97,286,249,203,609,641,480,705,675,247,664
441,402,281,73,67,277,251,291,546,556,404,772,641,260,666
229,202,290,76,71,273,240,254,512,631,440,734,558,259,667
386,335,295,176,152,296,256,231,556,527,463,748,506,269,671
265,228,298,68,61,286,248,249,418,555,317,753,666,259,673
331,304,279,76,71,271,261,230,484,585,382,727,550,257,674
234,205,291,53,48,284,238,252,491,508,357,656,511,260,675
321,293,281,51,49,268,248,305,471,557,342,702,542,244,677
340,293,297,67,62,279,250,224,590,674,530,710,571,327,677
356,324,281,78,72,275,240,227,544,620,381,711,634,237,678
301,272,283,95,87,281,253,215,530,563,373,686,583,244,679
441,396,285,67,63,272,257,275,425,508,315,740,596,238,680
432,400,277,75,72,268,240,247,392,494,272,730,523,245,682
375,335,286,82,80,264,229,208,505,583,454,707,590,259,682
396,359,283,89,83,275,240,244,539,456,441,768,648,255,683
361,324,286,89,80,285,229,234,557,478,356,676,617,249,684
185,167,284,77,72,274,261,264,480,603,337,765,587,250,689
366,329,285,82,76,276,234,237,581,440,392,674,544,253,690
310,281,283,74,71,269,250,250,426,555,480,705,565,257,692
309,246,322,63,54,300,239,240,553,377,433,724,600,251,695
378,353,274,102,92,282,262,227,630,543,467,688,532,250,697
312,287,278,64,60,272,242,227,518,658,433,725,502,271,697
293,261,287,81,76,274,257,232,655,478,322,719,532,232,705
467,408,293,92,84,279,240,273,588,499,323,715,583,230,705
277,256,277,86,77,288,240,229,594,449,372,637,489,226,705
334,309,277,64,61,270,252,242,504,359,319,677,533,241,707
516,460,287,163,146,286,249,209,631,644,451,689,600,276,707
362,335,277,73,69,271,248,210,537,641,388,702,559,266,708
233,206,290,109,99,281,251,210,598,437,334,667,483,238,709
265,227,299,87,79,283,235,210,599,666,430,735,584,269,709
325,294,283,98,91,277,252,207,621,594,508,743,670,290,711
219,194,289,81,74,278,255,193,634,393,456,749,632,273,712
461,421,280,96,90,273,238,230,495,639,384,721,616,256,712
461,417,283,106,101,268,243,206,550,645,462,727,598,253,713
348,320,278,78,73,277,262,231,576,497,224,753,639,230,714
324,289,287,97,87,285,254,221,605,369,413,672,641,278,718
530,488,278,133,125,273,239,234,517,571,465,643,542,248,718
344,302,292,101,92,281,245,203,556,562,378,697,542,280,718
532,498,273,59,58,260,248,219,497,515,433,705,603,265,719
398,360,283,85,79,275,241,269,355,418,173,751,617,233,719
278,238,299,108,98,281,252,261,541,560,147,730,594,244,719
315,285,283,88,84,271,245,220,529,663,342,710,582,285,721
374,341,280,82,76,276,246,290,488,617,445,736,593,235,722
361,332,279,38,35,275,259,224,494,505,217,729,595,245,723
317,287,282,58,54,276,247,245,717,579,353,762,620,243,725
250,227,281,79,67,299,239,223,648,530,455,751,627,278,725
360,324,284,70,66,271,246,232,508,353,392,735,639,231,727
278,253,282,69,65,271,237,221,441,552,282,716,563,226,729
316,292,277,46,44,269,241,272,614,485,413,643,549,251,729
241,217,285,61,56,281,249,250,460,521,395,631,563,256,732
500,449,285,102,95,274,254,203,588,583,309,644,606,264,733
324,296,280,87,82,270,248,229,622,558,488,747,591,270,735
293,264,284,57,54,271,233,269,481,557,352,681,515,252,739
247,219,289,92,84,280,276,290,745,660,134,717,442,244,751
349,301,297,135,119,289,264,283,539,419,483,757,628,249,752
313,275,292,79,73,278,255,247,423,437,190,737,624,256,753
279,249,287,73,69,270,257,195,596,646,416,669,589,248,755
485,446,278,74,72,263,238,230,532,681,396,698,569,245,755
405,381,272,35,34,266,216,256,533,675,326,712,501,249,758
299,270,283,80,75,273,237,203,516,428,337,663,542,253,762
217,189,293,69,63,277,242,241,550,566,283,749,544,253,763
307,273,288,88,81,279,255,229,536,585,435,738,618,286,768
288,259,285,87,81,273,247,229,650,630,485,710,632,272,769
369,333,284,77,72,274,252,247,465,447,428,718,483,244,771
331,301,281,86,82,268,256,257,563,642,327,754,596,271,772
376,341,282,108,103,270,246,240,544,472,408,649,523,240,772
206,169,313,74,64,297,257,248,588,351,410,668,606,238,773
427,395,277,73,70,267,243,224,555,366,323,682,569,241,774
315,286,282,81,75,278,246,260,520,513,386,739,427,233,776
369,327,289,80,77,269,267,209,515,615,407,709,608,301,777
320,286,287,52,50,269,234,248,434,538,446,718,613,246,777
341,300,291,126,112,287,254,217,580,512,409,710,555,265,778
296,274,277,61,56,280,247,232,431,508,411,776,372,257,778
417,391,273,58,55,269,241,254,407,603,418,722,587,266,781
375,342,281,73,62,302,242,210,538,598,338,724,648,239,782
239,203,302,111,101,281,248,205,584,544,472,664,593,253,782
345,304,290,100,93,277,229,225,572,476,282,710,433,231,782
542,493,282,62,58,270,224,190,564,697,469,690,497,276,786
