"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
338,284,305,94,86,281,259,633,513,220,421,674,224,410,149
461,398,296,120,106,289,257,234,591,239,519,710,235,425,151
254,214,304,111,97,293,254,234,577,250,409,651,244,549,152
467,420,285,78,72,278,250,224,563,237,607,726,236,473,158
447,391,293,114,104,280,250,231,516,259,361,713,221,583,160
290,256,291,154,121,325,247,226,662,239,405,669,260,406,161
424,399,272,118,109,278,252,231,534,242,485,655,232,423,161
442,407,278,97,92,270,236,244,559,237,385,595,237,397,173
406,359,289,114,106,275,242,224,555,256,500,694,243,426,187
367,332,283,97,87,285,249,226,603,252,359,700,248,384,189
349,310,288,134,122,281,249,659,593,261,370,716,242,570,202
308,286,276,166,145,292,245,239,534,250,416,645,233,442,208
254,215,302,134,123,278,250,223,558,256,439,682,237,568,211
447,394,290,128,121,272,245,229,591,230,438,656,225,415,222
509,475,274,103,95,278,245,223,586,231,355,672,239,533,238
267,234,293,109,96,291,247,222,581,250,613,713,223,392,240
865,760,291,179,159,289,281,232,684,259,498,721,242,442,248
535,477,287,127,120,272,250,234,536,249,507,665,252,471,255
245,211,297,146,128,290,266,227,590,236,547,709,243,402,263
372,342,278,130,119,280,231,593,547,250,385,590,219,391,263
283,218,332,134,113,303,252,227,591,242,383,659,234,496,272
342,302,290,71,67,269,245,236,359,262,605,667,232,477,278
285,245,297,116,104,285,252,223,474,228,378,705,252,469,281
477,399,306,150,121,316,378,235,649,299,385,721,252,567,284
449,420,274,96,87,280,248,241,637,253,372,711,234,530,287
274,227,309,118,109,278,257,241,547,245,453,635,238,427,289
668,603,284,134,122,281,238,217,559,255,462,639,242,389,293
331,301,281,146,137,273,246,220,544,235,366,678,229,442,296
447,416,275,139,128,277,256,227,587,253,420,724,276,579,309
342,293,299,152,138,283,251,241,599,268,468,695,243,587,309
405,353,293,175,151,297,282,648,604,252,482,739,251,478,316
453,433,268,150,134,286,241,238,545,237,460,604,233,388,320
794,688,296,349,294,303,282,223,729,276,567,748,255,559,321
357,312,293,167,137,313,283,219,584,238,523,698,242,448,321
455,421,276,99,77,328,237,238,542,256,403,686,241,607,322
402,360,286,137,123,286,267,565,594,235,496,702,248,494,334
349,309,289,141,131,275,250,229,537,252,418,683,237,407,336
348,317,281,134,121,284,231,509,541,245,414,667,254,438,337
273,239,293,126,108,297,236,230,590,231,382,667,238,382,339
296,266,284,107,96,286,243,222,580,254,392,710,232,517,348
311,266,299,188,162,297,248,233,566,270,405,751,240,539,349
453,415,279,95,89,274,260,224,584,234,562,678,229,411,363
316,278,291,85,78,281,255,236,531,239,359,676,238,530,373
260,216,309,85,77,286,240,227,614,241,544,637,231,397,375
359,318,288,175,152,294,267,222,601,260,467,676,229,596,384
346,306,289,145,128,291,269,549,483,254,407,662,259,478,387
295,265,285,107,96,285,260,227,558,237,386,635,234,429,393
471,427,282,103,96,275,231,240,565,221,506,677,225,425,396
314,286,281,165,146,288,240,598,542,256,474,591,238,386,398
198,172,295,157,138,291,246,228,380,255,439,718,230,488,398
279,226,316,79,70,289,244,227,376,231,432,743,216,388,405
338,290,299,132,121,280,251,665,467,238,431,723,283,512,414
316,283,286,59,54,279,250,219,500,260,378,703,226,534,419
386,369,268,77,72,272,240,233,517,234,381,633,233,402,421
310,282,281,200,171,299,280,635,589,267,457,723,220,620,423
358,315,290,104,96,277,242,252,497,256,387,697,245,527,438
677,555,312,381,272,359,282,243,746,296,591,714,252,615,440
166,120,354,124,101,316,247,235,523,229,379,684,233,480,443
357,331,276,139,126,283,265,228,595,238,372,666,235,455,451
432,393,281,170,156,279,260,232,592,252,400,638,233,508,459
459,417,282,93,88,270,244,248,560,241,417,669,244,410,465
195,177,282,68,62,281,235,238,459,226,412,659,235,442,476
234,199,300,70,65,278,224,232,536,276,367,649,254,511,476
234,199,302,106,95,286,247,237,453,250,440,646,232,484,480
299,264,290,130,119,280,265,235,577,237,371,695,238,495,491
276,232,305,110,102,276,227,240,591,224,492,702,229,390,491
454,419,277,72,68,270,238,239,585,224,576,635,231,415,492
387,344,288,169,154,281,251,220,551,249,404,676,234,417,499
497,458,278,163,148,283,245,233,560,257,540,669,247,504,501
306,266,295,94,87,277,257,237,404,232,395,697,237,391,502
280,260,275,88,78,289,267,239,585,228,451,706,247,433,505
400,352,291,142,122,298,257,237,504,245,436,763,232,491,509
464,424,280,99,87,291,266,225,553,232,537,604,232,399,510
487,422,295,140,128,280,232,227,483,247,479,711,223,402,517
466,423,283,81,70,294,234,238,558,249,374,687,224,456,520
444,407,279,64,61,268,242,227,523,233,483,667,229,419,532
477,433,282,129,119,277,254,232,529,246,453,686,240,498,532
343,294,298,150,136,282,262,234,594,245,479,698,234,428,532
352,321,281,139,126,281,247,234,576,235,470,666,229,382,546
548,514,273,97,91,274,249,235,518,243,470,685,240,544,548
287,240,307,166,148,287,254,650,609,236,423,738,250,486,570
345,315,280,102,93,281,232,245,422,242,435,711,244,530,578
431,384,287,130,113,295,253,234,646,228,446,705,243,605,580
388,334,297,151,137,283,245,225,602,259,391,652,217,512,581
293,254,295,72,65,280,253,231,464,232,386,633,226,387,582
283,249,291,122,111,281,260,235,557,255,367,655,244,405,590
329,290,290,107,98,279,239,222,533,230,375,667,239,483,592
241,226,272,113,103,279,255,223,552,236,555,713,231,478,606
188,179,270,159,137,296,248,222,491,267,379,685,237,525,606
443,418,271,144,131,281,243,227,557,243,485,698,228,474,608
246,208,304,132,116,292,263,234,513,233,518,706,217,504,616
476,439,277,130,120,276,249,289,555,236,499,723,240,506,620
414,380,279,106,98,276,254,236,482,234,378,667,214,499,622
252,231,280,167,154,277,247,249,493,239,429,675,219,474,623
286,243,302,203,179,289,300,600,645,260,508,686,258,478,624
433,388,286,158,144,282,278,213,654,253,540,635,237,412,628
493,459,275,178,160,285,246,582,626,264,486,728,263,599,640
283,245,296,128,106,308,251,236,520,219,460,726,242,486,641
353,314,288,122,99,315,257,238,548,236,422,733,245,478,645
467,424,282,119,107,284,263,223,594,248,592,713,238,530,647
455,403,289,176,155,292,258,567,633,243,533,700,277,522,653
341,298,293,126,117,276,251,218,618,254,596,700,228,443,655
171,141,311,192,162,305,277,622,651,217,522,710,265,447,668
311,270,295,127,115,282,266,617,597,265,456,676,275,502,671
233,171,349,199,155,328,271,219,631,271,493,707,253,580,683
270,220,314,113,99,291,262,552,598,241,392,702,238,503,694
375,351,274,121,109,284,255,244,506,233,403,719,239,459,695
359,335,274,78,71,283,250,223,673,228,402,683,233,442,705
511,467,280,107,102,269,245,220,544,234,385,605,233,427,706
420,374,288,123,112,282,250,226,471,256,365,689,238,517,708
414,377,281,138,121,293,271,606,586,247,438,655,272,506,714
209,175,305,138,118,298,253,626,546,238,404,694,237,482,725
440,413,273,169,153,283,253,235,601,268,451,726,258,635,730
346,313,283,199,171,297,267,227,515,272,404,731,239,574,733
353,293,308,146,132,282,245,238,515,247,499,694,228,482,746
485,425,292,118,107,281,267,232,569,243,440,594,232,392,760
365,334,279,114,104,281,256,241,405,248,447,712,240,576,765
423,388,279,192,169,290,268,232,571,243,439,662,230,444,769
248,194,328,146,127,294,249,227,545,258,399,707,238,395,778
557,449,317,262,223,301,255,223,653,247,501,745,245,460,785
424,381,285,187,166,289,261,236,514,253,361,707,245,551,785
402,374,275,105,94,288,257,230,507,228,422,697,245,462,796
252,203,318,187,163,294,248,237,724,240,514,720,241,448,816
254,223,293,117,107,279,251,227,559,249,450,655,244,470,821
562,467,308,239,191,321,272,226,634,241,520,744,228,390,823
542,487,285,223,203,281,258,219,637,252,562,762,252,424,827
483,417,297,220,201,280,240,235,616,246,428,679,229,480,841
383,349,281,153,135,290,268,231,612,247,553,658,233,553,850
389,318,313,110,97,292,254,234,586,232,536,684,241,476,864
404,372,278,78,73,273,242,237,516,237,485,647,231,419,873
389,346,288,121,115,270,249,229,520,234,601,690,225,384,880
429,383,287,150,135,285,246,573,609,257,448,698,259,546,890
587,542,277,220,196,287,284,243,642,240,500,691,232,434,904
444,370,307,123,109,289,258,229,570,270,481,674,234,558,914
256,226,290,106,97,278,230,244,563,237,459,712,230,425,919
525,488,275,98,89,283,249,235,555,244,383,703,227,509,924
376,344,281,119,113,270,241,232,512,244,490,693,230,561,925
364,338,276,198,180,283,249,225,474,248,534,690,242,562,926
613,544,288,163,152,275,257,241,593,251,483,666,257,415,936
224,196,292,102,92,283,247,222,471,233,412,701,239,513,944
422,374,289,206,186,284,240,232,563,254,427,669,235,511,945
302,259,299,80,72,284,269,227,603,245,460,659,233,607,953
309,279,283,109,100,278,240,239,614,250,494,718,222,565,971
243,218,285,133,123,276,256,240,538,225,368,648,240,392,975
370,346,274,125,118,273,257,230,522,226,370,650,235,480,976
527,483,279,142,130,279,252,234,598,251,356,646,235,531,983
443,413,275,141,126,288,240,220,539,249,504,736,256,415,983
378,343,282,98,89,281,255,228,600,259,605,687,239,453,986
318,281,290,77,69,287,252,228,467,238,411,658,234,398,987
379,340,285,143,127,288,264,239,571,237,401,709,221,557,993
392,353,285,120,109,282,230,235,565,245,459,764,256,521,1000
251,213,302,164,146,287,265,223,528,264,455,700,241,466,1003
556,528,270,90,83,280,248,220,603,235,397,651,236,514,1003
350,305,293,111,103,277,243,221,556,237,406,698,252,408,1004
588,537,281,156,140,285,263,219,628,248,485,714,234,572,1006
493,458,276,105,93,289,244,238,571,238,371,659,243,437,1011
352,304,296,112,97,295,248,229,584,260,379,701,234,489,1013
414,373,284,159,146,279,253,228,596,246,519,717,240,479,1016
393,345,292,188,158,306,272,709,626,250,421,704,201,509,1019
461,422,280,152,133,293,264,555,591,266,395,717,298,479,1023
367,334,281,174,147,303,257,618,643,227,461,723,284,467,1023
