"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
368,323,292,70,67,270,246,232,558,248,519,663,230,517,284
498,451,283,119,110,279,254,231,573,252,406,656,239,530,308
478,439,279,119,111,274,251,228,570,256,471,660,242,580,321
306,278,282,112,102,280,266,236,579,229,407,595,240,388,332
485,423,293,138,129,274,250,232,581,239,482,699,227,581,332
250,198,323,106,93,289,248,229,612,232,568,718,224,461,339
345,307,288,146,135,277,256,233,651,244,426,666,237,433,339
404,355,292,164,148,284,256,222,566,259,418,672,263,536,366
400,359,286,93,86,277,266,236,580,225,400,710,249,444,372
506,460,282,146,132,283,230,231,552,243,476,686,229,475,386
356,332,274,154,139,283,267,225,634,240,565,708,240,402,390
436,382,292,119,112,273,233,504,623,231,400,678,253,459,392
366,321,292,118,111,272,257,230,598,247,467,696,217,446,393
475,433,281,80,74,279,233,248,616,224,495,726,254,481,414
190,145,335,154,127,311,232,224,538,246,375,653,229,493,443
518,468,283,117,108,278,256,223,553,238,442,693,244,414,446
291,255,292,85,76,288,258,211,561,228,534,680,232,471,450
274,219,320,103,94,282,241,236,535,232,416,698,230,471,467
172,145,303,150,129,297,261,234,588,231,373,662,237,460,470
349,305,293,123,111,283,243,224,547,241,444,640,255,506,470
376,329,292,93,86,276,243,242,543,235,591,694,226,488,482
551,501,281,118,111,274,242,252,570,239,464,681,234,470,483
239,209,292,96,88,281,237,244,489,244,594,731,229,405,493
481,428,288,143,136,270,233,222,409,267,423,685,246,474,501
411,373,283,70,66,270,242,223,502,239,414,681,236,476,503
377,335,288,117,106,282,259,228,423,243,478,658,231,543,527
347,317,281,142,129,282,253,528,598,231,389,678,247,435,530
607,520,299,173,151,294,359,235,607,249,403,689,228,431,533
234,207,289,98,88,284,240,249,560,238,376,713,247,410,542
527,476,283,138,127,278,251,223,570,247,387,709,252,532,543
394,339,297,116,106,282,250,232,611,269,512,724,233,421,558
459,386,304,162,118,351,251,249,609,245,474,716,229,478,567
392,360,279,177,160,283,254,230,571,248,408,697,237,550,569
325,295,283,116,105,282,261,234,437,228,413,701,230,565,581
279,251,285,134,122,279,237,242,587,227,529,660,228,399,582
246,172,367,107,88,311,248,234,331,226,418,747,234,459,611
340,302,289,125,104,309,251,236,508,242,460,660,226,454,611
371,318,298,124,116,275,242,563,521,243,366,647,263,440,613
324,296,280,93,85,280,238,228,417,234,390,703,244,408,614
305,276,283,129,118,280,262,232,503,243,459,657,243,455,615
335,297,289,70,65,275,226,239,459,235,363,671,232,443,634
322,281,294,130,123,270,250,228,512,234,434,680,248,530,638
345,294,301,127,115,284,255,241,557,234,496,716,241,427,652
336,299,288,86,79,279,245,212,526,244,384,677,229,463,653
288,253,292,78,72,276,243,240,526,237,358,669,235,405,653
307,262,300,218,189,297,264,609,615,259,479,745,251,551,661
313,278,288,90,83,278,237,204,562,243,385,680,247,421,665
583,477,313,207,183,290,250,577,629,250,472,737,281,538,668
400,359,285,106,95,284,237,235,504,236,394,625,222,441,670
382,347,282,115,104,282,252,216,460,240,419,657,236,502,676
245,207,302,111,101,281,230,221,607,234,354,660,234,482,687
526,478,281,130,123,270,252,258,599,242,448,690,244,433,691
403,355,291,131,116,288,249,605,578,234,375,712,251,541,697
346,307,289,142,129,282,234,235,548,246,365,700,245,522,703
379,344,282,146,135,278,265,534,546,241,415,600,226,389,704
406,355,293,95,87,278,246,227,551,249,421,681,235,494,708
403,355,291,114,106,277,248,238,568,240,454,745,243,421,715
431,385,287,84,79,271,230,217,563,231,404,720,244,388,724
278,249,285,101,93,279,258,222,562,238,401,667,258,383,727
332,281,302,124,114,280,239,215,624,248,415,703,241,553,733
420,376,285,143,130,281,250,235,550,226,499,699,247,383,740
356,327,279,92,81,290,245,221,468,232,437,710,237,481,742
754,616,313,301,251,307,316,239,657,241,494,678,242,395,755
314,263,306,96,86,285,240,442,566,236,404,676,223,493,758
291,248,300,140,121,297,244,215,545,242,428,716,243,444,764
269,224,307,99,88,288,229,226,539,251,414,645,244,537,766
335,297,288,128,119,276,248,221,537,241,398,668,245,544,792
289,257,289,128,110,298,249,228,588,245,424,718,260,519,795
496,448,283,173,155,286,271,224,593,240,468,677,241,479,796
369,339,279,65,63,267,251,241,469,236,402,743,210,497,797
298,267,285,102,89,292,257,229,403,242,453,725,235,469,803
357,320,285,106,95,286,235,231,502,242,445,730,239,466,812
340,295,296,88,82,276,233,228,513,250,440,656,233,422,819
306,277,284,125,112,286,238,228,604,248,440,735,251,399,827
310,277,287,84,78,274,241,229,621,229,414,610,237,420,843
394,347,291,177,153,296,264,237,610,250,439,720,233,566,846
330,284,298,129,114,291,265,221,595,242,499,733,226,594,862
360,329,280,76,71,273,234,238,559,258,439,670,218,454,877
438,397,282,77,74,268,236,237,539,256,469,630,247,411,900
370,311,305,137,125,280,250,235,660,229,559,693,237,422,906
241,190,324,74,66,287,233,237,515,230,395,641,241,464,917
539,498,277,112,102,282,243,231,536,235,366,705,217,477,920
338,273,317,120,106,290,245,233,572,250,509,745,234,551,940
309,270,292,88,82,275,243,237,525,229,517,702,248,450,941
479,441,278,145,137,271,262,239,606,254,429,642,243,455,950
324,290,286,81,73,282,238,218,549,237,450,678,246,424,960
656,595,282,162,149,279,245,237,591,244,404,680,227,441,973
516,470,281,104,98,272,253,224,535,244,476,705,234,416,981
324,287,288,134,120,285,247,604,589,239,410,690,265,447,1010
325,282,296,115,105,281,262,610,585,245,458,658,240,408,1013
453,409,283,182,163,285,281,239,593,262,497,727,242,500,1014
521,481,277,92,85,279,234,238,523,259,422,655,239,450,1015
293,260,288,98,90,279,243,241,526,253,433,689,226,560,1019
332,305,278,97,89,281,238,226,562,254,618,661,246,459,1023
167,140,305,99,87,291,243,220,414,231,417,685,223,474,1023
267,197,347,152,129,301,252,246,534,314,469,707,275,473,1023
233,197,302,98,92,273,237,224,552,229,357,668,240,505,1023
